=== transport-table08.xlsx ===
Cell A1 | value='Department for Transport statistics' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell E111 | value='..' | fill=9 | rows=[110] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F111 | value='..' | fill=9 | rows=[110] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G111 | value='93.93' | fill=9 | rows=[110] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H111 | value='99.79' | fill=9 | rows=[110] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I111 | value='..' | fill=9 | rows=[110] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J111 | value='..' | fill=9 | rows=[110] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K111 | value='..' | fill=9 | rows=[110] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L111 | value='..' | fill=9 | rows=[110] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M111 | value='..' | fill=9 | rows=[110] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N111 | value='..' | fill=9 | rows=[110] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O111 | value='99.14' | fill=9 | rows=[110] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P111 | value='99.85' | fill=9 | rows=[110] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q111 | value='63.85' | fill=9 | rows=[110] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R111 | value='93.26' | fill=9 | rows=[110] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B112 | value='North West' | fill=9 | rows=[111] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C112 | value='98.6' | fill=9 | rows=[111] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D112 | value='99.81' | fill=9 | rows=[111] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E112 | value='..' | fill=9 | rows=[111] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F112 | value='..' | fill=9 | rows=[111] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G112 | value='95.26' | fill=9 | rows=[111] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H112 | value='99.78' | fill=9 | rows=[111] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I112 | value='..' | fill=9 | rows=[111] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J112 | value='..' | fill=9 | rows=[111] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K112 | value='..' | fill=9 | rows=[111] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L112 | value='..' | fill=9 | rows=[111] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M112 | value='..' | fill=9 | rows=[111] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N112 | value='..' | fill=9 | rows=[111] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O112 | value='98.93' | fill=9 | rows=[111] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P112 | value='99.85' | fill=9 | rows=[111] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q112 | value='74.17' | fill=9 | rows=[111] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R112 | value='97.83' | fill=9 | rows=[111] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B113 | value='Yorkshire and the Humber' | fill=9 | rows=[112] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C113 | value='98.02' | fill=9 | rows=[112] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D113 | value='99.72' | fill=9 | rows=[112] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E113 | value='..' | fill=9 | rows=[112] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F113 | value='..' | fill=9 | rows=[112] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G113 | value='92.3' | fill=9 | rows=[112] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H113 | value='99.45' | fill=9 | rows=[112] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I113 | value='..' | fill=9 | rows=[112] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J113 | value='..' | fill=9 | rows=[112] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K113 | value='..' | fill=9 | rows=[112] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L113 | value='..' | fill=9 | rows=[112] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M113 | value='..' | fill=9 | rows=[112] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N113 | value='..' | fill=9 | rows=[112] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O113 | value='98.63' | fill=9 | rows=[112] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P113 | value='99.8' | fill=9 | rows=[112] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q113 | value='57.13' | fill=9 | rows=[112] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R113 | value='93.1' | fill=9 | rows=[112] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B114 | value='East Midlands' | fill=9 | rows=[113] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C114 | value='96.03' | fill=9 | rows=[113] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D114 | value='99.41' | fill=9 | rows=[113] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E114 | value='..' | fill=9 | rows=[113] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F114 | value='..' | fill=9 | rows=[113] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G114 | value='88.9' | fill=9 | rows=[113] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H114 | value='98.58' | fill=9 | rows=[113] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I114 | value='..' | fill=9 | rows=[113] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J114 | value='..' | fill=9 | rows=[113] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K114 | value='..' | fill=9 | rows=[113] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L114 | value='..' | fill=9 | rows=[113] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M114 | value='..' | fill=9 | rows=[113] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N114 | value='..' | fill=9 | rows=[113] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O114 | value='97.5' | fill=9 | rows=[113] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P114 | value='99.49' | fill=9 | rows=[113] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q114 | value='55.37' | fill=9 | rows=[113] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R114 | value='89.88' | fill=9 | rows=[113] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B115 | value='West Midlands' | fill=9 | rows=[114] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C115 | value='97.79' | fill=9 | rows=[114] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D115 | value='99.64' | fill=9 | rows=[114] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E115 | value='..' | fill=9 | rows=[114] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F115 | value='..' | fill=9 | rows=[114] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G115 | value='94.84' | fill=9 | rows=[114] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H115 | value='99.4' | fill=9 | rows=[114] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I115 | value='..' | fill=9 | rows=[114] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J115 | value='..' | fill=9 | rows=[114] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K115 | value='..' | fill=9 | rows=[114] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L115 | value='..' | fill=9 | rows=[114] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M115 | value='..' | fill=9 | rows=[114] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N115 | value='..' | fill=9 | rows=[114] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O115 | value='98.55' | fill=9 | rows=[114] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P115 | value='99.73' | fill=9 | rows=[114] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q115 | value='67.39' | fill=9 | rows=[114] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R115 | value='95.36' | fill=9 | rows=[114] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B116 | value='East' | fill=9 | rows=[115] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C116 | value='94.79' | fill=9 | rows=[115] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D116 | value='99.13' | fill=9 | rows=[115] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E116 | value='..' | fill=9 | rows=[115] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F116 | value='..' | fill=9 | rows=[115] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G116 | value='85.96' | fill=9 | rows=[115] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H116 | value='97.38' | fill=9 | rows=[115] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I116 | value='..' | fill=9 | rows=[115] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J116 | value='..' | fill=9 | rows=[115] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K116 | value='..' | fill=9 | rows=[115] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L116 | value='..' | fill=9 | rows=[115] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M116 | value='..' | fill=9 | rows=[115] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N116 | value='..' | fill=9 | rows=[115] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O116 | value='96.75' | fill=9 | rows=[115] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P116 | value='99.43' | fill=9 | rows=[115] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q116 | value='59.7' | fill=9 | rows=[115] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R116 | value='90.92' | fill=9 | rows=[115] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B117 | value='London' | fill=9 | rows=[116] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C117 | value='99.62' | fill=9 | rows=[116] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D117 | value='99.99' | fill=9 | rows=[116] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E117 | value='..' | fill=9 | rows=[116] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F117 | value='..' | fill=9 | rows=[116] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G117 | value='98.62' | fill=9 | rows=[116] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H117 | value='99.97' | fill=9 | rows=[116] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I117 | value='..' | fill=9 | rows=[116] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J117 | value='..' | fill=9 | rows=[116] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K117 | value='..' | fill=9 | rows=[116] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L117 | value='..' | fill=9 | rows=[116] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M117 | value='..' | fill=9 | rows=[116] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N117 | value='..' | fill=9 | rows=[116] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O117 | value='99.66' | fill=9 | rows=[116] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P117 | value='100' | fill=9 | rows=[116] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q117 | value='83.61' | fill=9 | rows=[116] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R117 | value='99.48' | fill=9 | rows=[116] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B118 | value='South East' | fill=9 | rows=[117] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C118 | value='97.62' | fill=9 | rows=[117] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D118 | value='99.76' | fill=9 | rows=[117] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E118 | value='..' | fill=9 | rows=[117] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F118 | value='..' | fill=9 | rows=[117] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G118 | value='85.8' | fill=9 | rows=[117] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H118 | value='98.93' | fill=9 | rows=[117] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I118 | value='..' | fill=9 | rows=[117] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J118 | value='..' | fill=9 | rows=[117] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K118 | value='..' | fill=9 | rows=[117] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L118 | value='..' | fill=9 | rows=[117] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M118 | value='..' | fill=9 | rows=[117] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N118 | value='..' | fill=9 | rows=[117] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O118 | value='97.58' | fill=9 | rows=[117] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P118 | value='99.73' | fill=9 | rows=[117] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q118 | value='66.19' | fill=9 | rows=[117] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R118 | value='94.61' | fill=9 | rows=[117] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B119 | value='South West' | fill=9 | rows=[118] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C119 | value='95' | fill=9 | rows=[118] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D119 | value='98.86' | fill=9 | rows=[118] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E119 | value='..' | fill=9 | rows=[118] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F119 | value='..' | fill=9 | rows=[118] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G119 | value='85.1' | fill=9 | rows=[118] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H119 | value='97.17' | fill=9 | rows=[118] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I119 | value='..' | fill=9 | rows=[118] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J119 | value='..' | fill=9 | rows=[118] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K119 | value='..' | fill=9 | rows=[118] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L119 | value='..' | fill=9 | rows=[118] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M119 | value='..' | fill=9 | rows=[118] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N119 | value='..' | fill=9 | rows=[118] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O119 | value='96.26' | fill=9 | rows=[118] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P119 | value='99.1' | fill=9 | rows=[118] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q119 | value='62.41' | fill=9 | rows=[118] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R119 | value='91.34' | fill=9 | rows=[118] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A120 | value='2011' | fill=9 | rows=[119] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B120 | value='North East' | fill=9 | rows=[119] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C120 | value='96.99' | fill=9 | rows=[119] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D120 | value='99.85' | fill=9 | rows=[119] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E120 | value='99.5' | fill=9 | rows=[119] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F120 | value='99.94' | fill=9 | rows=[119] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G120 | value='96.09' | fill=9 | rows=[119] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H120 | value='99.81' | fill=9 | rows=[119] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I120 | value='..' | fill=9 | rows=[119] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J120 | value='..' | fill=9 | rows=[119] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K120 | value='99.29' | fill=9 | rows=[119] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L120 | value='99.92' | fill=9 | rows=[119] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M120 | value='84.34' | fill=9 | rows=[119] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N120 | value='99.38' | fill=9 | rows=[119] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O120 | value='99.49' | fill=9 | rows=[119] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P120 | value='99.87' | fill=9 | rows=[119] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q120 | value='67.66' | fill=9 | rows=[119] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R120 | value='93.65' | fill=9 | rows=[119] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A121 | value='Revised6' | fill=9 | rows=[120] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B121 | value='North West' | fill=9 | rows=[120] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C121 | value='99.31' | fill=9 | rows=[120] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D121 | value='99.9' | fill=9 | rows=[120] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E121 | value='99.9' | fill=9 | rows=[120] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F121 | value='99.99' | fill=9 | rows=[120] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G121 | value='98.83' | fill=9 | rows=[120] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H121 | value='99.89' | fill=9 | rows=[120] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I121 | value='..' | fill=9 | rows=[120] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J121 | value='..' | fill=9 | rows=[120] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K121 | value='98.77' | fill=9 | rows=[120] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L121 | value='99.84' | fill=9 | rows=[120] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M121 | value='78.49' | fill=9 | rows=[120] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N121 | value='98.89' | fill=9 | rows=[120] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O121 | value='99.47' | fill=9 | rows=[120] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P121 | value='99.9' | fill=9 | rows=[120] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q121 | value='80.13' | fill=9 | rows=[120] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R121 | value='98.65' | fill=9 | rows=[120] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B122 | value='Yorkshire and the Humber' | fill=9 | rows=[121] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C122 | value='98.58' | fill=9 | rows=[121] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D122 | value='99.82' | fill=9 | rows=[121] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E122 | value='99.76' | fill=9 | rows=[121] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F122 | value='99.96' | fill=9 | rows=[121] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G122 | value='97.42' | fill=9 | rows=[121] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H122 | value='99.54' | fill=9 | rows=[121] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I122 | value='..' | fill=9 | rows=[121] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J122 | value='..' | fill=9 | rows=[121] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K122 | value='98.75' | fill=9 | rows=[121] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L122 | value='99.85' | fill=9 | rows=[121] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M122 | value='74.93' | fill=9 | rows=[121] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N122 | value='97.6' | fill=9 | rows=[121] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O122 | value='99.19' | fill=9 | rows=[121] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P122 | value='99.85' | fill=9 | rows=[121] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q122 | value='63.17' | fill=9 | rows=[121] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R122 | value='93.83' | fill=9 | rows=[121] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B123 | value='East Midlands' | fill=9 | rows=[122] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C123 | value='97.43' | fill=9 | rows=[122] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D123 | value='99.75' | fill=9 | rows=[122] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E123 | value='99.42' | fill=9 | rows=[122] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F123 | value='99.93' | fill=9 | rows=[122] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G123 | value='93.91' | fill=9 | rows=[122] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H123 | value='99.04' | fill=9 | rows=[122] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I123 | value='..' | fill=9 | rows=[122] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J123 | value='..' | fill=9 | rows=[122] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K123 | value='97.38' | fill=9 | rows=[122] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L123 | value='99.75' | fill=9 | rows=[122] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M123 | value='71.13' | fill=9 | rows=[122] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N123 | value='94.34' | fill=9 | rows=[122] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O123 | value='98.15' | fill=9 | rows=[122] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P123 | value='99.74' | fill=9 | rows=[122] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q123 | value='62.49' | fill=9 | rows=[122] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R123 | value='91.78' | fill=9 | rows=[122] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B124 | value='West Midlands' | fill=9 | rows=[123] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C124 | value='98.77' | fill=9 | rows=[123] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D124 | value='99.8' | fill=9 | rows=[123] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E124 | value='99.69' | fill=9 | rows=[123] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F124 | value='99.95' | fill=9 | rows=[123] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G124 | value='97.7' | fill=9 | rows=[123] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H124 | value='99.67' | fill=9 | rows=[123] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I124 | value='..' | fill=9 | rows=[123] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J124 | value='..' | fill=9 | rows=[123] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K124 | value='98.6' | fill=9 | rows=[123] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L124 | value='99.78' | fill=9 | rows=[123] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M124 | value='79.88' | fill=9 | rows=[123] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N124 | value='96.61' | fill=9 | rows=[123] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O124 | value='99.01' | fill=9 | rows=[123] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P124 | value='99.8' | fill=9 | rows=[123] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q124 | value='74.17' | fill=9 | rows=[123] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R124 | value='97.03' | fill=9 | rows=[123] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B125 | value='East' | fill=9 | rows=[124] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C125 | value='95.94' | fill=9 | rows=[124] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D125 | value='99.41' | fill=9 | rows=[124] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E125 | value='99.01' | fill=9 | rows=[124] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F125 | value='99.84' | fill=9 | rows=[124] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G125 | value='91.33' | fill=9 | rows=[124] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H125 | value='98.52' | fill=9 | rows=[124] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I125 | value='..' | fill=9 | rows=[124] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J125 | value='..' | fill=9 | rows=[124] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K125 | value='95.92' | fill=9 | rows=[124] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L125 | value='99.56' | fill=9 | rows=[124] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M125 | value='60.44' | fill=9 | rows=[124] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N125 | value='85.21' | fill=9 | rows=[124] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O125 | value='97.59' | fill=9 | rows=[124] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P125 | value='99.6' | fill=9 | rows=[124] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q125 | value='67.23' | fill=9 | rows=[124] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R125 | value='92.54' | fill=9 | rows=[124] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B126 | value='London' | fill=9 | rows=[125] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C126 | value='99.91' | fill=9 | rows=[125] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D126 | value='100' | fill=9 | rows=[125] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E126 | value='100' | fill=9 | rows=[125] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F126 | value='100' | fill=9 | rows=[125] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G126 | value='99.91' | fill=9 | rows=[125] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H126 | value='100' | fill=9 | rows=[125] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I126 | value='..' | fill=9 | rows=[125] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J126 | value='..' | fill=9 | rows=[125] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K126 | value='99.98' | fill=9 | rows=[125] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L126 | value='100' | fill=9 | rows=[125] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M126 | value='93.45' | fill=9 | rows=[125] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N126 | value='100' | fill=9 | rows=[125] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O126 | value='99.94' | fill=9 | rows=[125] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P126 | value='100' | fill=9 | rows=[125] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q126 | value='92.41' | fill=9 | rows=[125] | cols=[16] | col_header=False | row_header=False | metadata=False
