=== transport-table02.xlsx ===
Cell A1 | value='Department for Transport statistics' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell Q54 | value='63.35' | fill=9 | rows=[53] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R54 | value='92.4' | fill=9 | rows=[53] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B55 | value='Cycle' | fill=9 | rows=[54] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C55 | value='97.13' | fill=9 | rows=[54] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D55 | value='99.71' | fill=9 | rows=[54] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E55 | value='99.44' | fill=9 | rows=[54] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F55 | value='100.03' | fill=9 | rows=[54] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G55 | value='93.74' | fill=9 | rows=[54] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H55 | value='99.12' | fill=9 | rows=[54] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I55 | value='94.53' | fill=9 | rows=[54] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J55 | value='99.53' | fill=9 | rows=[54] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K55 | value='96.09' | fill=9 | rows=[54] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L55 | value='99.61' | fill=9 | rows=[54] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M55 | value='83.31' | fill=9 | rows=[54] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N55 | value='96.72' | fill=9 | rows=[54] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O55 | value='96.68' | fill=9 | rows=[54] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P55 | value='99.57' | fill=9 | rows=[54] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q55 | value='77.77' | fill=9 | rows=[54] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R55 | value='92.66' | fill=9 | rows=[54] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B56 | value='Car (new method)' | fill=9 | rows=[55] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C56 | value='99.96' | fill=9 | rows=[55] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D56 | value='100' | fill=9 | rows=[55] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E56 | value='100.05' | fill=9 | rows=[55] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F56 | value='100.05' | fill=9 | rows=[55] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G56 | value='99.89' | fill=9 | rows=[55] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H56 | value='99.93' | fill=9 | rows=[55] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I56 | value='100.03' | fill=9 | rows=[55] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J56 | value='100.07' | fill=9 | rows=[55] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K56 | value='99.98' | fill=9 | rows=[55] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L56 | value='100' | fill=9 | rows=[55] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M56 | value='99.7' | fill=9 | rows=[55] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N56 | value='100' | fill=9 | rows=[55] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O56 | value='99.95' | fill=9 | rows=[55] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P56 | value='100.01' | fill=9 | rows=[55] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q56 | value='97.41' | fill=9 | rows=[55] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R56 | value='99.62' | fill=9 | rows=[55] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A57 | value='1 Users are the population of the local area for the relevant service, e.g. for primary schools, the users are children aged 5-10. Please see the key definitions and terms note for further information on methods.' | fill=FF00B0F0 | rows=[56] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A58 | value='2 The number and proportion of users in a local area who can access a service within set time limits. For further information on details on the lower and upper thresholds and how they are derived please see the guidance note.' | fill=FF00B0F0 | rows=[57] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A59 | value='3 A new method has been adopted in 2010 using Trafficmaster congestion data to calculate travel times for the car mode, as opposed to using default speeds. Please see the guidance note for further information.' | fill=FF00B0F0 | rows=[58] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A60 | value='4 Public transport/walking data were not updated for 2012 due to a data quality issue. Please see 2013 statistical release or the guidance notes document for details.' | fill=FF00B0F0 | rows=[59] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A61 | value='5 A new method has been adopted in 2013 for the public transport/walking mode. Please see guidance notes document for details. The 2011 results have been recalculated on the new basis.' | fill=FF00B0F0 | rows=[60] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A62 | value='Telephone: 020 7944 4139' | fill=FF00B0F0 | rows=[61] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell R62 | value='Source: DfT Accessibility Statistics' | fill=FF00B0F0 | rows=[61] | cols=[17] | col_header=False | row_header=False | metadata=True
Cell A63 | value='Email: subnational.stats@dft.gsi.gov.uk' | fill=FF00B0F0 | rows=[62] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell R63 | value='Last updated: September 2014' | fill=FF00B0F0 | rows=[62] | cols=[17] | col_header=False | row_header=False | metadata=True
Cell A64 | value='https://www.gov.uk/transport-statistics-notes-and-guidance-transport-accessibility' | fill=FF00B0F0 | rows=[63] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell R64 | value='Next update: To be advised' | fill=FF00B0F0 | rows=[63] | cols=[17] | col_header=False | row_header=False | metadata=True
Cell A65 | value='The figures in this table are outside the scope of National Statistics' | fill=FF00B0F0 | rows=[64] | cols=[0] | col_header=False | row_header=False | metadata=True

