=== energy-table01.xlsx ===
Cell C2 | value='Hour' | fill=FFFFFF00 | rows=[1, 2] | cols=[2] | col_header=True | row_header=False | metadata=False
Cell L232 | value='2.1144461031246' | fill=00000000 | rows=[231] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M232 | value='2.58362197749412' | fill=00000000 | rows=[231] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N232 | value='2.86611091837309' | fill=00000000 | rows=[231] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O232 | value='0.247018392016122' | fill=00000000 | rows=[231] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C233 | value='4' | fill=00000000 | rows=[232] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D233 | value='1195.6015295012' | fill=00000000 | rows=[232] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E233 | value='1333.75066095328' | fill=00000000 | rows=[232] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F233 | value='1447.47872670091' | fill=00000000 | rows=[232] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G233 | value='72.8096313651406' | fill=00000000 | rows=[232] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H233 | value='1.0796801772959' | fill=00000000 | rows=[232] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I233 | value='1.81618309981531' | fill=00000000 | rows=[232] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J233 | value='2.19385226116179' | fill=00000000 | rows=[232] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K233 | value='0.375245085405407' | fill=00000000 | rows=[232] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L233 | value='2.09772070040769' | fill=00000000 | rows=[232] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M233 | value='2.56163516144881' | fill=00000000 | rows=[232] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N233 | value='2.87622978398868' | fill=00000000 | rows=[232] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O233 | value='0.265797329356983' | fill=00000000 | rows=[232] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C234 | value='5' | fill=00000000 | rows=[233] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D234 | value='1180.37102318672' | fill=00000000 | rows=[233] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E234 | value='1309.56497545607' | fill=00000000 | rows=[233] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F234 | value='1424.78680426384' | fill=00000000 | rows=[233] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G234 | value='71.0574780897465' | fill=00000000 | rows=[233] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H234 | value='1.06518310355889' | fill=00000000 | rows=[233] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I234 | value='1.75533744684856' | fill=00000000 | rows=[233] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J234 | value='2.17515409944575' | fill=00000000 | rows=[233] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K234 | value='0.364407939847116' | fill=00000000 | rows=[233] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L234 | value='2.00841764819747' | fill=00000000 | rows=[233] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M234 | value='2.48954277958924' | fill=00000000 | rows=[233] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N234 | value='2.84306531590287' | fill=00000000 | rows=[233] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O234 | value='0.260239915021828' | fill=00000000 | rows=[233] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C235 | value='6' | fill=00000000 | rows=[234] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D235 | value='1151.03006208626' | fill=00000000 | rows=[234] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E235 | value='1283.19755850046' | fill=00000000 | rows=[234] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F235 | value='1419.05423639102' | fill=00000000 | rows=[234] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G235 | value='75.0689690699306' | fill=00000000 | rows=[234] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H235 | value='0.993899355277104' | fill=00000000 | rows=[234] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I235 | value='1.67097451113009' | fill=00000000 | rows=[234] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J235 | value='2.15254649418817' | fill=00000000 | rows=[234] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K235 | value='0.359803257636662' | fill=00000000 | rows=[234] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L235 | value='1.92658258169967' | fill=00000000 | rows=[234] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M235 | value='2.39649549230118' | fill=00000000 | rows=[234] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N235 | value='2.81720175275203' | fill=00000000 | rows=[234] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O235 | value='0.270089843451459' | fill=00000000 | rows=[234] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C236 | value='7' | fill=00000000 | rows=[235] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D236 | value='1127.93866621852' | fill=00000000 | rows=[235] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E236 | value='1247.53473607807' | fill=00000000 | rows=[235] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F236 | value='1417.68903263203' | fill=00000000 | rows=[235] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G236 | value='77.5316119930413' | fill=00000000 | rows=[235] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H236 | value='0.924408466114997' | fill=00000000 | rows=[235] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I236 | value='1.53590085238838' | fill=00000000 | rows=[235] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J236 | value='2.15970084311055' | fill=00000000 | rows=[235] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K236 | value='0.360569883646282' | fill=00000000 | rows=[235] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L236 | value='1.82322583711961' | fill=00000000 | rows=[235] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M236 | value='2.25288580322614' | fill=00000000 | rows=[235] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N236 | value='2.82319482397322' | fill=00000000 | rows=[235] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O236 | value='0.288695881383837' | fill=00000000 | rows=[235] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C237 | value='8' | fill=00000000 | rows=[236] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D237 | value='1114.28177781652' | fill=00000000 | rows=[236] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E237 | value='1229.84169334621' | fill=00000000 | rows=[236] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F237 | value='1382.40989290735' | fill=00000000 | rows=[236] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G237 | value='72.0031059081153' | fill=00000000 | rows=[236] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H237 | value='0.897226392081906' | fill=00000000 | rows=[236] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I237 | value='1.47642324817314' | fill=00000000 | rows=[236] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J237 | value='2.06820304122698' | fill=00000000 | rows=[236] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K237 | value='0.334146825081468' | fill=00000000 | rows=[236] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L237 | value='1.78328180334028' | fill=00000000 | rows=[236] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M237 | value='2.18968766390307' | fill=00000000 | rows=[236] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N237 | value='2.71995839543034' | fill=00000000 | rows=[236] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O237 | value='0.26795760295778' | fill=00000000 | rows=[236] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C238 | value='9' | fill=00000000 | rows=[237] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D238 | value='1102.93217302352' | fill=00000000 | rows=[237] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E238 | value='1208.59377493654' | fill=00000000 | rows=[237] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F238 | value='1353.40533800574' | fill=00000000 | rows=[237] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G238 | value='68.8589672080568' | fill=00000000 | rows=[237] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H238 | value='0.882107801262005' | fill=00000000 | rows=[237] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I238 | value='1.41740904672583' | fill=00000000 | rows=[237] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J238 | value='2.00157896495183' | fill=00000000 | rows=[237] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K238 | value='0.323759632347779' | fill=00000000 | rows=[237] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L238 | value='1.74388589831128' | fill=00000000 | rows=[237] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M238 | value='2.12286788633659' | fill=00000000 | rows=[237] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N238 | value='2.60370087966137' | fill=00000000 | rows=[237] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O238 | value='0.255392199079148' | fill=00000000 | rows=[237] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C239 | value='10' | fill=00000000 | rows=[238] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D239 | value='1071.47067142324' | fill=00000000 | rows=[238] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E239 | value='1189.15836657046' | fill=00000000 | rows=[238] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F239 | value='1322.71778204435' | fill=00000000 | rows=[238] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G239 | value='65.7052305089289' | fill=00000000 | rows=[238] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H239 | value='0.895922471659811' | fill=00000000 | rows=[238] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I239 | value='1.34814596876954' | fill=00000000 | rows=[238] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J239 | value='1.86930288082022' | fill=00000000 | rows=[238] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K239 | value='0.293744603034125' | fill=00000000 | rows=[238] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L239 | value='1.67768612903583' | fill=00000000 | rows=[238] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M239 | value='2.04774830078711' | fill=00000000 | rows=[238] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N239 | value='2.5082093763135' | fill=00000000 | rows=[238] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O239 | value='0.238010871594661' | fill=00000000 | rows=[238] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C240 | value='11' | fill=00000000 | rows=[239] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D240 | value='1053.23916447335' | fill=00000000 | rows=[239] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E240 | value='1168.20161891007' | fill=00000000 | rows=[239] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F240 | value='1275.5294407582' | fill=00000000 | rows=[239] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G240 | value='59.6003181138114' | fill=00000000 | rows=[239] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H240 | value='0.835607078177015' | fill=00000000 | rows=[239] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I240 | value='1.28537042075322' | fill=00000000 | rows=[239] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J240 | value='1.77093895964306' | fill=00000000 | rows=[239] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K240 | value='0.276353379784177' | fill=00000000 | rows=[239] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L240 | value='1.61299422800832' | fill=00000000 | rows=[239] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M240 | value='1.9789895356826' | fill=00000000 | rows=[239] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N240 | value='2.38102979830505' | fill=00000000 | rows=[239] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O240 | value='0.220819247461415' | fill=00000000 | rows=[239] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C241 | value='12' | fill=00000000 | rows=[240] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D241 | value='1063.89315082163' | fill=00000000 | rows=[240] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E241 | value='1160.31497382286' | fill=00000000 | rows=[240] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F241 | value='1276.83703971443' | fill=00000000 | rows=[240] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G241 | value='54.3648238467104' | fill=00000000 | rows=[240] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H241 | value='0.82408009888903' | fill=00000000 | rows=[240] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I241 | value='1.25132365811795' | fill=00000000 | rows=[240] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J241 | value='1.70003562861448' | fill=00000000 | rows=[240] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K241 | value='0.264320618534277' | fill=00000000 | rows=[240] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L241 | value='1.60718050268608' | fill=00000000 | rows=[240] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M241 | value='1.93971255138489' | fill=00000000 | rows=[240] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N241 | value='2.33181673951698' | fill=00000000 | rows=[240] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O241 | value='0.209199804608039' | fill=00000000 | rows=[240] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C242 | value='13' | fill=00000000 | rows=[241] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D242 | value='1060.92673195872' | fill=00000000 | rows=[241] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E242 | value='1151.42022272946' | fill=00000000 | rows=[241] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F242 | value='1252.26303554853' | fill=00000000 | rows=[241] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G242 | value='50.4436562909526' | fill=00000000 | rows=[241] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H242 | value='0.805981186160587' | fill=00000000 | rows=[241] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I242 | value='1.22033350920621' | fill=00000000 | rows=[241] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J242 | value='1.66180913210686' | fill=00000000 | rows=[241] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K242 | value='0.252969944280584' | fill=00000000 | rows=[241] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L242 | value='1.58778427564653' | fill=00000000 | rows=[241] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M242 | value='1.90568172026618' | fill=00000000 | rows=[241] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N242 | value='2.27934466396785' | fill=00000000 | rows=[241] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O242 | value='0.1980395876527' | fill=00000000 | rows=[241] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C243 | value='14' | fill=00000000 | rows=[242] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D243 | value='1063.72862018849' | fill=00000000 | rows=[242] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E243 | value='1142.28715498105' | fill=00000000 | rows=[242] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F243 | value='1234.26523989703' | fill=00000000 | rows=[242] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G243 | value='47.8926661642537' | fill=00000000 | rows=[242] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H243 | value='0.781602132522952' | fill=00000000 | rows=[242] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I243 | value='1.19317810989236' | fill=00000000 | rows=[242] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J243 | value='1.61844990219289' | fill=00000000 | rows=[242] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K243 | value='0.246941105654004' | fill=00000000 | rows=[242] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L243 | value='1.57299176350737' | fill=00000000 | rows=[242] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M243 | value='1.87419534099076' | fill=00000000 | rows=[242] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N243 | value='2.23910045925103' | fill=00000000 | rows=[242] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O243 | value='0.191256629739307' | fill=00000000 | rows=[242] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C244 | value='15' | fill=00000000 | rows=[243] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D244 | value='1043.26313765727' | fill=00000000 | rows=[243] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E244 | value='1139.27010114471' | fill=00000000 | rows=[243] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F244 | value='1227.21727440687' | fill=00000000 | rows=[243] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G244 | value='49.303030759777' | fill=00000000 | rows=[243] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H244 | value='0.769452672265686' | fill=00000000 | rows=[243] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I244 | value='1.17266944933342' | fill=00000000 | rows=[243] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J244 | value='1.58324898863506' | fill=00000000 | rows=[243] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K244 | value='0.239278466535441' | fill=00000000 | rows=[243] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L244 | value='1.52456037653932' | fill=00000000 | rows=[243] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M244 | value='1.85529501252777' | fill=00000000 | rows=[243] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N244 | value='2.2031346125014' | fill=00000000 | rows=[243] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O244 | value='0.191624572165752' | fill=00000000 | rows=[243] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C245 | value='16' | fill=00000000 | rows=[244] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D245 | value='1040.03378114456' | fill=00000000 | rows=[244] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E245 | value='1134.83430485743' | fill=00000000 | rows=[244] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F245 | value='1221.96457802034' | fill=00000000 | rows=[244] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G245 | value='48.3623637591511' | fill=00000000 | rows=[244] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H245 | value='0.760950412682776' | fill=00000000 | rows=[244] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I245 | value='1.15221865962749' | fill=00000000 | rows=[244] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J245 | value='1.58725834124947' | fill=00000000 | rows=[244] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K245 | value='0.236172716259043' | fill=00000000 | rows=[244] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L245 | value='1.50177341740581' | fill=00000000 | rows=[244] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M245 | value='1.83415673302024' | fill=00000000 | rows=[244] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N245 | value='2.20229486026545' | fill=00000000 | rows=[244] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O245 | value='0.189095641796953' | fill=00000000 | rows=[244] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C246 | value='17' | fill=00000000 | rows=[245] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D246 | value='1032.1348748435' | fill=00000000 | rows=[245] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E246 | value='1135.25033347166' | fill=00000000 | rows=[245] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F246 | value='1222.91540953369' | fill=00000000 | rows=[245] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G246 | value='50.5307964518128' | fill=00000000 | rows=[245] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H246 | value='0.753299197311954' | fill=00000000 | rows=[245] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I246 | value='1.14452147124947' | fill=00000000 | rows=[245] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J246 | value='1.58225040517506' | fill=00000000 | rows=[245] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K246 | value='0.24007247582002' | fill=00000000 | rows=[245] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L246 | value='1.47805357182531' | fill=00000000 | rows=[245] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M246 | value='1.82393263690248' | fill=00000000 | rows=[245] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N246 | value='2.19846173349562' | fill=00000000 | rows=[245] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O246 | value='0.192088479548647' | fill=00000000 | rows=[245] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C247 | value='18' | fill=00000000 | rows=[246] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D247 | value='1007.13759162249' | fill=00000000 | rows=[246] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E247 | value='1133.61998589075' | fill=00000000 | rows=[246] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F247 | value='1210.00144341422' | fill=00000000 | rows=[246] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G247 | value='49.544134772023' | fill=00000000 | rows=[246] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H247 | value='0.736961496413868' | fill=00000000 | rows=[246] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I247 | value='1.13433179219231' | fill=00000000 | rows=[246] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J247 | value='1.51155289254139' | fill=00000000 | rows=[246] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K247 | value='0.232494960682997' | fill=00000000 | rows=[246] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L247 | value='1.4241228336189' | fill=00000000 | rows=[246] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M247 | value='1.81293410147911' | fill=00000000 | rows=[246] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N247 | value='2.1313441270214' | fill=00000000 | rows=[246] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O247 | value='0.183458934301713' | fill=00000000 | rows=[246] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C248 | value='19' | fill=00000000 | rows=[247] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D248 | value='976.511106499633' | fill=00000000 | rows=[247] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E248 | value='1115.24949459335' | fill=00000000 | rows=[247] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F248 | value='1186.93962627658' | fill=00000000 | rows=[247] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G248 | value='51.6512781587956' | fill=00000000 | rows=[247] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H248 | value='0.696923329192067' | fill=00000000 | rows=[247] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I248 | value='1.10167041918998' | fill=00000000 | rows=[247] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J248 | value='1.44197850008732' | fill=00000000 | rows=[247] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K248 | value='0.22952263582121' | fill=00000000 | rows=[247] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L248 | value='1.3676214495504' | fill=00000000 | rows=[247] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M248 | value='1.7701950667795' | fill=00000000 | rows=[247] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N248 | value='2.05571621792884' | fill=00000000 | rows=[247] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O248 | value='0.180620583634197' | fill=00000000 | rows=[247] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C249 | value='20' | fill=00000000 | rows=[248] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D249 | value='981.744966989104' | fill=00000000 | rows=[248] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E249 | value='1112.99805915552' | fill=00000000 | rows=[248] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F249 | value='1197.06372459683' | fill=00000000 | rows=[248] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G249 | value='49.937048547877' | fill=00000000 | rows=[248] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H249 | value='0.727344021963378' | fill=00000000 | rows=[248] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I249 | value='1.10639721415679' | fill=00000000 | rows=[248] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J249 | value='1.44873087785726' | fill=00000000 | rows=[248] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K249 | value='0.225793188656998' | fill=00000000 | rows=[248] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L249 | value='1.37469869219635' | fill=00000000 | rows=[248] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M249 | value='1.77504698698979' | fill=00000000 | rows=[248] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N249 | value='2.07750973879122' | fill=00000000 | rows=[248] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O249 | value='0.179576750942034' | fill=00000000 | rows=[248] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C250 | value='21' | fill=00000000 | rows=[249] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D250 | value='1001.34982231914' | fill=00000000 | rows=[249] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E250 | value='1125.87408429861' | fill=00000000 | rows=[249] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F250 | value='1205.45684186694' | fill=00000000 | rows=[249] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G250 | value='48.5817174604586' | fill=00000000 | rows=[249] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H250 | value='0.743046088420767' | fill=00000000 | rows=[249] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I250 | value='1.13067809341948' | fill=00000000 | rows=[249] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J250 | value='1.48975924688518' | fill=00000000 | rows=[249] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K250 | value='0.234058859684881' | fill=00000000 | rows=[249] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L250 | value='1.42181053511652' | fill=00000000 | rows=[249] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M250 | value='1.80675209480752' | fill=00000000 | rows=[249] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N250 | value='2.1075416067216' | fill=00000000 | rows=[249] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O250 | value='0.180508806866883' | fill=00000000 | rows=[249] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C251 | value='22' | fill=00000000 | rows=[250] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D251 | value='1040.76212758946' | fill=00000000 | rows=[250] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E251 | value='1169.69180472869' | fill=00000000 | rows=[250] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F251 | value='1266.23518947814' | fill=00000000 | rows=[250] | cols=[5] | col_header=False | row_header=False | metadata=False
