=== economy-table11.xlsx ===
Cell A1 | value='Year' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell C47 | value='2845' | fill=FF00B0F0 | rows=[46] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell E47 | value='501' | fill=00000000 | rows=[46] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G47 | value='0.17609841827768' | fill=00000000 | rows=[46] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell I47 | value='2344' | fill=00000000 | rows=[46] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell K47 | value='0.82390158172232' | fill=00000000 | rows=[46] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A48 | value='2021' | fill=FF00B050 | rows=[47] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B48 | value='Q1' | fill=FF00B050 | rows=[47] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C48 | value='2801' | fill=FF00B0F0 | rows=[47] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell E48 | value='418' | fill=00000000 | rows=[47] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F48 | value='[r]' | fill=00000000 | rows=[47] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G48 | value='0.149232416993931' | fill=00000000 | rows=[47] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell I48 | value='2383' | fill=00000000 | rows=[47] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J48 | value='[r]' | fill=00000000 | rows=[47] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K48 | value='0.850767583006069' | fill=00000000 | rows=[47] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A49 | value='2021' | fill=FF00B050 | rows=[48] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B49 | value='Q2' | fill=FF00B050 | rows=[48] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C49 | value='2307' | fill=FF00B0F0 | rows=[48] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell E49 | value='349' | fill=00000000 | rows=[48] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F49 | value='[r]' | fill=00000000 | rows=[48] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G49 | value='0.151278716948418' | fill=00000000 | rows=[48] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell I49 | value='1958' | fill=00000000 | rows=[48] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J49 | value='[r]' | fill=00000000 | rows=[48] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K49 | value='0.848721283051582' | fill=00000000 | rows=[48] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A50 | value='2021' | fill=FF00B050 | rows=[49] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B50 | value='Q3' | fill=FF00B050 | rows=[49] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C50 | value='1889' | fill=FF00B0F0 | rows=[49] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D50 | value='[r]' | fill=00000000 | rows=[49] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E50 | value='312' | fill=00000000 | rows=[49] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F50 | value='[r]' | fill=00000000 | rows=[49] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G50 | value='0.165166754896771' | fill=00000000 | rows=[49] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H50 | value='[r]' | fill=00000000 | rows=[49] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I50 | value='1577' | fill=00000000 | rows=[49] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell K50 | value='0.834833245103229' | fill=00000000 | rows=[49] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L50 | value='[r]' | fill=00000000 | rows=[49] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell A51 | value='2021' | fill=FF00B050 | rows=[50] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B51 | value='Q4' | fill=FF00B050 | rows=[50] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C51 | value='1722' | fill=FF00B0F0 | rows=[50] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D51 | value='[r]' | fill=00000000 | rows=[50] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E51 | value='320' | fill=00000000 | rows=[50] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G51 | value='0.185830429732869' | fill=00000000 | rows=[50] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell I51 | value='1402' | fill=00000000 | rows=[50] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J51 | value='[r]' | fill=00000000 | rows=[50] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K51 | value='0.814169570267131' | fill=00000000 | rows=[50] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A52 | value='2022' | fill=FF00B050 | rows=[51] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B52 | value='Q1' | fill=FF00B050 | rows=[51] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C52 | value='1842' | fill=FF00B0F0 | rows=[51] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D52 | value='[r]' | fill=00000000 | rows=[51] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E52 | value='323' | fill=00000000 | rows=[51] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G52 | value='0.175352877307275' | fill=00000000 | rows=[51] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell I52 | value='1519' | fill=00000000 | rows=[51] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell K52 | value='0.824647122692725' | fill=00000000 | rows=[51] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A53 | value='2022' | fill=FF00B050 | rows=[52] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B53 | value='Q2' | fill=FF00B050 | rows=[52] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C53 | value='1614' | fill=FF00B0F0 | rows=[52] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell E53 | value='[x]' | fill=00000000 | rows=[52] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G53 | value='[x]' | fill=00000000 | rows=[52] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell I53 | value='[x]' | fill=00000000 | rows=[52] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell K53 | value='[x]' | fill=00000000 | rows=[52] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A54 | value='Percentage change, latest quarter (2022 Q1) compared with:' | fill=FFFFFF00 | rows=[53] | cols=[0] | col_header=True | row_header=False | metadata=False
Cell A55 | value='2021' | fill=FF00B050 | rows=[54] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B55 | value='Q1' | fill=FF00B050 | rows=[54] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C55 | value='-0.342377722242056' | fill=FF00B0F0 | rows=[54] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell E55 | value='-0.227272727272727' | fill=00000000 | rows=[54] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G55 | value='[z]' | fill=00000000 | rows=[54] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell I55 | value='-0.362568191355434' | fill=00000000 | rows=[54] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell K55 | value='[z]' | fill=00000000 | rows=[54] | cols=[10] | col_header=False | row_header=False | metadata=False

