=== economy-table18.xlsx ===
Cell A1 | value='Code' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell E154 | value='25.4782304957982' | fill=00000000 | rows=[153] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F154 | value='23.8729650222558' | fill=00000000 | rows=[153] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G154 | value='24.9615091482908' | fill=00000000 | rows=[153] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H154 | value='19.4116541066828' | fill=00000000 | rows=[153] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I154 | value='20.5301612221484' | fill=00000000 | rows=[153] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J154 | value='24.4201466209623' | fill=00000000 | rows=[153] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K154 | value='31.5295570919089' | fill=00000000 | rows=[153] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L154 | value='27.7997423923692' | fill=00000000 | rows=[153] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M154 | value='23.5403961143447' | fill=00000000 | rows=[153] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N154 | value='27.8611017302688' | fill=00000000 | rows=[153] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A155 | value='E10000034' | fill=FF00B0F0 | rows=[154] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B155 | value='Worcestershire' | fill=FF00B050 | rows=[154] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C155 | value='County' | fill=FF00B050 | rows=[154] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D155 | value='30.5816487978668' | fill=00000000 | rows=[154] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E155 | value='27.0950857167992' | fill=00000000 | rows=[154] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F155 | value='23.1213367541839' | fill=00000000 | rows=[154] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G155 | value='23.2100597170976' | fill=00000000 | rows=[154] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H155 | value='18.2395591459747' | fill=00000000 | rows=[154] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I155 | value='21.5857965886312' | fill=00000000 | rows=[154] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J155 | value='22.56953282764' | fill=00000000 | rows=[154] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K155 | value='25.0277265884278' | fill=00000000 | rows=[154] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L155 | value='27.236929838172' | fill=00000000 | rows=[154] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M155 | value='26.0070145827284' | fill=00000000 | rows=[154] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N155 | value='21.9336267565179' | fill=00000000 | rows=[154] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A156 | value='E07000234' | fill=FF00B0F0 | rows=[155] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B156 | value='Bromsgrove' | fill=FF00B050 | rows=[155] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C156 | value='Non-metropolitan District' | fill=FF00B050 | rows=[155] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D156 | value='21.1292091256787' | fill=00000000 | rows=[155] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E156 | value='16.4674634794157' | fill=00000000 | rows=[155] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F156 | value='14.3983725876121' | fill=00000000 | rows=[155] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G156 | value='12.6810646865032' | fill=00000000 | rows=[155] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H156 | value='11.7352526991081' | fill=00000000 | rows=[155] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I156 | value='14.7246871003991' | fill=00000000 | rows=[155] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J156 | value='15.3694429857705' | fill=00000000 | rows=[155] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K156 | value='19.0686854048282' | fill=00000000 | rows=[155] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L156 | value='17.3733507906134' | fill=00000000 | rows=[155] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M156 | value='15.1743165287183' | fill=00000000 | rows=[155] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N156 | value='16.1775771256584' | fill=00000000 | rows=[155] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A157 | value='E07000235' | fill=FF00B0F0 | rows=[156] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B157 | value='Malvern Hills' | fill=FF00B050 | rows=[156] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C157 | value='Non-metropolitan District' | fill=FF00B050 | rows=[156] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D157 | value='31.7154575494412' | fill=00000000 | rows=[156] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E157 | value='30.2895616244424' | fill=00000000 | rows=[156] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F157 | value='20.0302897063853' | fill=00000000 | rows=[156] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G157 | value='22.387939504244' | fill=00000000 | rows=[156] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H157 | value='16.2463003474456' | fill=00000000 | rows=[156] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I157 | value='20.9211703079085' | fill=00000000 | rows=[156] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J157 | value='24.8913974062213' | fill=00000000 | rows=[156] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K157 | value='25.4930480614336' | fill=00000000 | rows=[156] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L157 | value='25.156451387487' | fill=00000000 | rows=[156] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M157 | value='29.0742393009876' | fill=00000000 | rows=[156] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N157 | value='20.9211457403932' | fill=00000000 | rows=[156] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A158 | value='E07000236' | fill=FF00B0F0 | rows=[157] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B158 | value='Redditch' | fill=FF00B050 | rows=[157] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C158 | value='Non-metropolitan District' | fill=FF00B050 | rows=[157] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D158 | value='41.0248589293884' | fill=00000000 | rows=[157] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E158 | value='36.4162730458632' | fill=00000000 | rows=[157] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F158 | value='32.119588382147' | fill=00000000 | rows=[157] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G158 | value='32.9456775878298' | fill=00000000 | rows=[157] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H158 | value='25.3856963689388' | fill=00000000 | rows=[157] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I158 | value='25.6627015276855' | fill=00000000 | rows=[157] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J158 | value='30.472627434416' | fill=00000000 | rows=[157] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K158 | value='34.9322526010162' | fill=00000000 | rows=[157] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L158 | value='39.2210103935678' | fill=00000000 | rows=[157] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M158 | value='32.0493529942823' | fill=00000000 | rows=[157] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N158 | value='29.6418898585615' | fill=00000000 | rows=[157] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A159 | value='E07000237' | fill=FF00B0F0 | rows=[158] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B159 | value='Worcester' | fill=FF00B050 | rows=[158] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C159 | value='Non-metropolitan District' | fill=FF00B050 | rows=[158] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D159 | value='29.0115532734275' | fill=00000000 | rows=[158] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E159 | value='21.8285192141733' | fill=00000000 | rows=[158] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F159 | value='18.3962501890026' | fill=00000000 | rows=[158] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G159 | value='21.951280700434' | fill=00000000 | rows=[158] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H159 | value='17.6287461085481' | fill=00000000 | rows=[158] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I159 | value='22.508595315244' | fill=00000000 | rows=[158] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J159 | value='23.241800809159' | fill=00000000 | rows=[158] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K159 | value='25.1693378243328' | fill=00000000 | rows=[158] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L159 | value='28.6002064188811' | fill=00000000 | rows=[158] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M159 | value='30.9585881881079' | fill=00000000 | rows=[158] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N159 | value='23.0622681239346' | fill=00000000 | rows=[158] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A160 | value='E07000238' | fill=FF00B0F0 | rows=[159] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B160 | value='Wychavon' | fill=FF00B050 | rows=[159] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C160 | value='Non-metropolitan District' | fill=FF00B050 | rows=[159] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D160 | value='27.1275524801577' | fill=00000000 | rows=[159] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E160 | value='24.9132765689057' | fill=00000000 | rows=[159] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F160 | value='23.6170500535805' | fill=00000000 | rows=[159] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G160 | value='20.3989120580236' | fill=00000000 | rows=[159] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H160 | value='14.7269421789781' | fill=00000000 | rows=[159] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I160 | value='20.5835692913228' | fill=00000000 | rows=[159] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J160 | value='17.165010999418' | fill=00000000 | rows=[159] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K160 | value='21.5705707456422' | fill=00000000 | rows=[159] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L160 | value='24.943375670174' | fill=00000000 | rows=[159] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M160 | value='23.7610319076714' | fill=00000000 | rows=[159] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N160 | value='20.1780191596892' | fill=00000000 | rows=[159] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A161 | value='E07000239' | fill=FF00B0F0 | rows=[160] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B161 | value='Wyre Forest' | fill=FF00B050 | rows=[160] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C161 | value='Non-metropolitan District' | fill=FF00B050 | rows=[160] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D161 | value='35.6668563839879' | fill=00000000 | rows=[160] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E161 | value='34.896070399029' | fill=00000000 | rows=[160] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F161 | value='30.5158695131332' | fill=00000000 | rows=[160] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G161 | value='30.585639791416' | fill=00000000 | rows=[160] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H161 | value='25.0168023299231' | fill=00000000 | rows=[160] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I161 | value='25.6492862807296' | fill=00000000 | rows=[160] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J161 | value='27.3049296467579' | fill=00000000 | rows=[160] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K161 | value='26.6012871590561' | fill=00000000 | rows=[160] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L161 | value='30.3363914373089' | fill=00000000 | rows=[160] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M161 | value='27.3046736295625' | fill=00000000 | rows=[160] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N161 | value='23.2640717023178' | fill=00000000 | rows=[160] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A162 | value='E12000006' | fill=FF00B0F0 | rows=[161] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B162 | value='EAST' | fill=FF00B050 | rows=[161] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C162 | value='Region' | fill=FF00B050 | rows=[161] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D162 | value='26.5169677322965' | fill=00000000 | rows=[161] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E162 | value='24.1338930023132' | fill=00000000 | rows=[161] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F162 | value='22.1960089510863' | fill=00000000 | rows=[161] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G162 | value='21.2765687585138' | fill=00000000 | rows=[161] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H162 | value='17.2110084289972' | fill=00000000 | rows=[161] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I162 | value='19.2700875450523' | fill=00000000 | rows=[161] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J162 | value='20.8815416874226' | fill=00000000 | rows=[161] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K162 | value='24.2038632868131' | fill=00000000 | rows=[161] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L162 | value='25.7504936482729' | fill=00000000 | rows=[161] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M162 | value='23.8296413707163' | fill=00000000 | rows=[161] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N162 | value='23.0968600524061' | fill=00000000 | rows=[161] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A163 | value='E06000055' | fill=FF00B0F0 | rows=[162] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B163 | value='Bedford' | fill=FF00B050 | rows=[162] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C163 | value='Unitary Authority' | fill=FF00B050 | rows=[162] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D163 | value='25.5687405756245' | fill=00000000 | rows=[162] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E163 | value='29.2082139988479' | fill=00000000 | rows=[162] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F163 | value='28.5322711206931' | fill=00000000 | rows=[162] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G163 | value='27.7257754923102' | fill=00000000 | rows=[162] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H163 | value='18.534959425572' | fill=00000000 | rows=[162] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I163 | value='20.2118012326893' | fill=00000000 | rows=[162] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J163 | value='21.5781096963761' | fill=00000000 | rows=[162] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K163 | value='22.8076177443266' | fill=00000000 | rows=[162] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L163 | value='27.7520116437788' | fill=00000000 | rows=[162] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M163 | value='23.7428284674266' | fill=00000000 | rows=[162] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N163 | value='23.8177269799422' | fill=00000000 | rows=[162] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A164 | value='E06000056' | fill=FF00B0F0 | rows=[163] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B164 | value='Central Bedfordshire' | fill=FF00B050 | rows=[163] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C164 | value='Unitary Authority' | fill=FF00B050 | rows=[163] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D164 | value='24.4918444165621' | fill=00000000 | rows=[163] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E164 | value='18.6710924070891' | fill=00000000 | rows=[163] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F164 | value='20.113783771966' | fill=00000000 | rows=[163] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G164 | value='19.8766311021496' | fill=00000000 | rows=[163] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H164 | value='13.6227622264291' | fill=00000000 | rows=[163] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I164 | value='14.9957650848603' | fill=00000000 | rows=[163] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J164 | value='17.6136077701173' | fill=00000000 | rows=[163] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K164 | value='19.2680841825312' | fill=00000000 | rows=[163] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L164 | value='20.2237502389069' | fill=00000000 | rows=[163] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M164 | value='20.0525122433912' | fill=00000000 | rows=[163] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N164 | value='18.0428922800012' | fill=00000000 | rows=[163] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A165 | value='E06000032' | fill=FF00B0F0 | rows=[164] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B165 | value='Luton' | fill=FF00B050 | rows=[164] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C165 | value='Unitary Authority' | fill=FF00B050 | rows=[164] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D165 | value='20.9399874492189' | fill=00000000 | rows=[164] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E165 | value='21.4243595623403' | fill=00000000 | rows=[164] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F165 | value='17.8214859476933' | fill=00000000 | rows=[164] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G165 | value='19.6809879084127' | fill=00000000 | rows=[164] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H165 | value='13.5833343912254' | fill=00000000 | rows=[164] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I165 | value='17.0404884520823' | fill=00000000 | rows=[164] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J165 | value='16.68622910256' | fill=00000000 | rows=[164] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K165 | value='20.2253499559764' | fill=00000000 | rows=[164] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L165 | value='22.5629158229679' | fill=00000000 | rows=[164] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M165 | value='23.4152868372638' | fill=00000000 | rows=[164] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N165 | value='24.6375133480001' | fill=00000000 | rows=[164] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A166 | value='E06000031' | fill=FF00B0F0 | rows=[165] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B166 | value='Peterborough' | fill=FF00B050 | rows=[165] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C166 | value='Unitary Authority' | fill=FF00B050 | rows=[165] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D166 | value='30.0535551504102' | fill=00000000 | rows=[165] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E166 | value='26.1996398432259' | fill=00000000 | rows=[165] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F166 | value='29.5938904745542' | fill=00000000 | rows=[165] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G166 | value='25.0866915448816' | fill=00000000 | rows=[165] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H166 | value='18.6964531527151' | fill=00000000 | rows=[165] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I166 | value='24.9627925855771' | fill=00000000 | rows=[165] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J166 | value='26.05688190457' | fill=00000000 | rows=[165] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K166 | value='36.0230547550432' | fill=00000000 | rows=[165] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L166 | value='32.3082445853775' | fill=00000000 | rows=[165] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M166 | value='34.4441631467441' | fill=00000000 | rows=[165] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N166 | value='35.5767565190742' | fill=00000000 | rows=[165] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A167 | value='E06000033' | fill=FF00B0F0 | rows=[166] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B167 | value='Southend-on-Sea' | fill=FF00B050 | rows=[166] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C167 | value='Unitary Authority' | fill=FF00B050 | rows=[166] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D167 | value='22.2905962917218' | fill=00000000 | rows=[166] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E167 | value='23.2796688467107' | fill=00000000 | rows=[166] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F167 | value='19.660708219188' | fill=00000000 | rows=[166] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G167 | value='23.4060013558354' | fill=00000000 | rows=[166] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H167 | value='16.6895111748706' | fill=00000000 | rows=[166] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I167 | value='23.8321875550855' | fill=00000000 | rows=[166] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J167 | value='24.3179413145704' | fill=00000000 | rows=[166] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K167 | value='24.8385494287134' | fill=00000000 | rows=[166] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L167 | value='29.640064998919' | fill=00000000 | rows=[166] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M167 | value='24.4691932856534' | fill=00000000 | rows=[166] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N167 | value='26.0771688444249' | fill=00000000 | rows=[166] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A168 | value='E06000034' | fill=FF00B0F0 | rows=[167] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B168 | value='Thurrock' | fill=FF00B050 | rows=[167] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C168 | value='Unitary Authority' | fill=FF00B050 | rows=[167] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D168 | value='32.1430658640641' | fill=00000000 | rows=[167] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E168 | value='30.1292079494756' | fill=00000000 | rows=[167] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F168 | value='25.8495474277649' | fill=00000000 | rows=[167] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G168 | value='21.0184234565606' | fill=00000000 | rows=[167] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H168 | value='14.1553570428899' | fill=00000000 | rows=[167] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I168 | value='15.5856896469881' | fill=00000000 | rows=[167] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J168 | value='24.5355491102924' | fill=00000000 | rows=[167] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K168 | value='26.6380870281059' | fill=00000000 | rows=[167] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L168 | value='28.1438187692284' | fill=00000000 | rows=[167] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M168 | value='25.9700345754898' | fill=00000000 | rows=[167] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N168 | value='25.2016903572801' | fill=00000000 | rows=[167] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A169 | value='E10000003' | fill=FF00B0F0 | rows=[168] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B169 | value='Cambridgeshire' | fill=FF00B050 | rows=[168] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C169 | value='County' | fill=FF00B050 | rows=[168] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D169 | value='24.8297504084373' | fill=00000000 | rows=[168] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E169 | value='22.5873928959331' | fill=00000000 | rows=[168] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F169 | value='19.7257223419339' | fill=00000000 | rows=[168] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G169 | value='20.0977707941496' | fill=00000000 | rows=[168] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H169 | value='16.8814017655706' | fill=00000000 | rows=[168] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I169 | value='18.9877753961496' | fill=00000000 | rows=[168] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J169 | value='19.6024231476002' | fill=00000000 | rows=[168] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K169 | value='22.0062315443333' | fill=00000000 | rows=[168] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L169 | value='24.6175862002282' | fill=00000000 | rows=[168] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M169 | value='22.7662428386406' | fill=00000000 | rows=[168] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N169 | value='20.9765043906326' | fill=00000000 | rows=[168] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A170 | value='E07000008' | fill=FF00B0F0 | rows=[169] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B170 | value='Cambridge' | fill=FF00B050 | rows=[169] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C170 | value='Non-metropolitan District' | fill=FF00B050 | rows=[169] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D170 | value='22.7170797340249' | fill=00000000 | rows=[169] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E170 | value='18.1538069023718' | fill=00000000 | rows=[169] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F170 | value='11.7759045366672' | fill=00000000 | rows=[169] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G170 | value='15.8728603482231' | fill=00000000 | rows=[169] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H170 | value='14.7034480072446' | fill=00000000 | rows=[169] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I170 | value='15.5110295200416' | fill=00000000 | rows=[169] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J170 | value='15.0254844000118' | fill=00000000 | rows=[169] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K170 | value='16.6576845818431' | fill=00000000 | rows=[169] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L170 | value='19.8465858910621' | fill=00000000 | rows=[169] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M170 | value='19.3017540717747' | fill=00000000 | rows=[169] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N170 | value='14.2275816096071' | fill=00000000 | rows=[169] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A171 | value='E07000009' | fill=FF00B0F0 | rows=[170] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B171 | value='East Cambridgeshire' | fill=FF00B050 | rows=[170] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C171 | value='Non-metropolitan District' | fill=FF00B050 | rows=[170] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D171 | value='26.5900872154861' | fill=00000000 | rows=[170] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E171 | value='19.4958084011937' | fill=00000000 | rows=[170] | cols=[4] | col_header=False | row_header=False | metadata=False
