=== economy-table27.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2] | col_header=True | row_header=True | metadata=False
Cell D135 | value='-1.844471283' | fill=00000000 | rows=[134] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E135 | value='-0.552533784' | fill=00000000 | rows=[134] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F135 | value='0.088614688' | fill=00000000 | rows=[134] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G135 | value='-1.007786389' | fill=00000000 | rows=[134] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H135 | value='1.162698018' | fill=00000000 | rows=[134] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A136 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[135] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B136 | value='Units' | fill=FFE2F2FB | rows=[135] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D136 | value='-2.573125521' | fill=00000000 | rows=[135] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E136 | value='-2.910087587' | fill=00000000 | rows=[135] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F136 | value='-0.043207626' | fill=00000000 | rows=[135] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G136 | value='-0.466112979' | fill=00000000 | rows=[135] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H136 | value='1.656540539' | fill=00000000 | rows=[135] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A137 | value='Adjustment: Calendar and seasonally adjusted' | fill=FFFFFF00 | rows=[136] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A138 | value='Unit of measure: Percentage change' | fill=FFFFFF00 | rows=[137] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A139 | value='Price base: Chain linked volume' | fill=FFFFFF00 | rows=[138] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A140 | value='Transformation: Cumulative growth rate since base period' | fill=FFFFFF00 | rows=[139] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A141 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[140] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B141 | value='2019-Q4, Units' | fill=FFE2F2FB | rows=[140] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D141 | value='2.432038628' | fill=00000000 | rows=[140] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E141 | value='1.885280131' | fill=00000000 | rows=[140] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F141 | value='2.100499425' | fill=00000000 | rows=[140] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G141 | value='2.059273952' | fill=00000000 | rows=[140] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H141 | value='2.328385955' | fill=00000000 | rows=[140] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A142 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[141] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A143 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[142] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B143 | value='2019-Q4, Units' | fill=FFE2F2FB | rows=[142] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D143 | value='1.809325707' | fill=00000000 | rows=[142] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E143 | value='1.604352516' | fill=00000000 | rows=[142] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F143 | value='1.937803438' | fill=00000000 | rows=[142] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G143 | value='1.311536929' | fill=00000000 | rows=[142] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H143 | value='1.787672294' | fill=00000000 | rows=[142] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A144 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[143] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B144 | value='2019-Q4, Units' | fill=FFE2F2FB | rows=[143] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D144 | value='9.367769146' | fill=00000000 | rows=[143] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E144 | value='7.597510513' | fill=00000000 | rows=[143] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F144 | value='8.727141452' | fill=00000000 | rows=[143] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G144 | value='8.498086156' | fill=00000000 | rows=[143] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H144 | value='8.994085857' | fill=00000000 | rows=[143] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A145 | value='·  Gross capital formation' | fill=FF00B050 | rows=[144] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A146 | value='·  ·  Gross fixed capital formation, Total economy' | fill=FF00B050 | rows=[145] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B146 | value='2019-Q4, Units' | fill=FFE2F2FB | rows=[145] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D146 | value='-0.770744066' | fill=00000000 | rows=[145] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E146 | value='-0.599662015' | fill=00000000 | rows=[145] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F146 | value='-2.467954342' | fill=00000000 | rows=[145] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G146 | value='-3.102812586' | fill=00000000 | rows=[145] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H146 | value='-3.438890373' | fill=00000000 | rows=[145] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A147 | value='·  External balance of goods and services' | fill=FF00B050 | rows=[146] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A148 | value='·  ·  Exports of goods and services, Total economy' | fill=FF00B050 | rows=[147] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B148 | value='2019-Q4, Units' | fill=FFE2F2FB | rows=[147] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D148 | value='6.596221128' | fill=00000000 | rows=[147] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E148 | value='6.007240994' | fill=00000000 | rows=[147] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F148 | value='6.10117898' | fill=00000000 | rows=[147] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G148 | value='5.03190574' | fill=00000000 | rows=[147] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H148 | value='6.253109626' | fill=00000000 | rows=[147] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A149 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[148] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B149 | value='2019-Q4, Units' | fill=FFE2F2FB | rows=[148] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D149 | value='6.016345289' | fill=00000000 | rows=[148] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E149 | value='2.931176785' | fill=00000000 | rows=[148] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F149 | value='2.8867026669999998' | fill=00000000 | rows=[148] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G149 | value='2.407134393' | fill=00000000 | rows=[148] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H149 | value='4.103550088' | fill=00000000 | rows=[148] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A150 | value='Adjustment: Calendar and seasonally adjusted' | fill=FFFFFF00 | rows=[149] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A151 | value='Unit of measure: Percentage change' | fill=FFFFFF00 | rows=[150] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A152 | value='Price base: Chain linked volume' | fill=FFFFFF00 | rows=[151] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A153 | value='Transformation: Growth rate, over 1 year' | fill=FFFFFF00 | rows=[152] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A154 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[153] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B154 | value='Units' | fill=FFE2F2FB | rows=[153] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D154 | value='-1.848269864' | fill=00000000 | rows=[153] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E154 | value='-2.351116392' | fill=00000000 | rows=[153] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F154 | value='-1.519377189' | fill=00000000 | rows=[153] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G154 | value='-1.151217339' | fill=00000000 | rows=[153] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H154 | value='-0.101191653' | fill=00000000 | rows=[153] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A155 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[154] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A156 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[155] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B156 | value='Units' | fill=FFE2F2FB | rows=[155] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D156 | value='0.114836254' | fill=00000000 | rows=[155] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E156 | value='-1.24559401' | fill=00000000 | rows=[155] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F156 | value='-0.06225099' | fill=00000000 | rows=[155] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G156 | value='-0.958186601' | fill=00000000 | rows=[155] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H156 | value='-0.021268594' | fill=00000000 | rows=[155] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A157 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[156] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B157 | value='Units' | fill=FFE2F2FB | rows=[156] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D157 | value='2.752089412' | fill=00000000 | rows=[156] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E157 | value='-0.539993765' | fill=00000000 | rows=[156] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F157 | value='0.660675298' | fill=00000000 | rows=[156] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G157 | value='0.098436562' | fill=00000000 | rows=[156] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H157 | value='-0.341675881' | fill=00000000 | rows=[156] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A158 | value='·  Gross capital formation' | fill=FF00B050 | rows=[157] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A159 | value='·  ·  Gross fixed capital formation, Total economy' | fill=FF00B050 | rows=[158] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B159 | value='Units' | fill=FFE2F2FB | rows=[158] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D159 | value='-4.089502575' | fill=00000000 | rows=[158] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E159 | value='-4.007913771' | fill=00000000 | rows=[158] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F159 | value='-4.979454901' | fill=00000000 | rows=[158] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G159 | value='-4.140824389' | fill=00000000 | rows=[158] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H159 | value='-2.688870618' | fill=00000000 | rows=[158] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A160 | value='·  External balance of goods and services' | fill=FF00B050 | rows=[159] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A161 | value='·  ·  Exports of goods and services, Total economy' | fill=FF00B050 | rows=[160] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B161 | value='Units' | fill=FFE2F2FB | rows=[160] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D161 | value='-2.870175344' | fill=00000000 | rows=[160] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E161 | value='-4.253207603' | fill=00000000 | rows=[160] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F161 | value='-5.184976197' | fill=00000000 | rows=[160] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G161 | value='-3.284918255' | fill=00000000 | rows=[160] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H161 | value='-0.321879611' | fill=00000000 | rows=[160] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A162 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[161] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B162 | value='Units' | fill=FFE2F2FB | rows=[161] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D162 | value='-4.626067662' | fill=00000000 | rows=[161] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E162 | value='-8.127080964' | fill=00000000 | rows=[161] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F162 | value='-6.066070519' | fill=00000000 | rows=[161] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G162 | value='-5.889917247' | fill=00000000 | rows=[161] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H162 | value='-1.804245558' | fill=00000000 | rows=[161] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A163 | value='Adjustment: Calendar and seasonally adjusted' | fill=FFFFFF00 | rows=[162] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A164 | value='Unit of measure: Index' | fill=FFFFFF00 | rows=[163] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A165 | value='Price base: Chain linked volume (rebased)' | fill=FFFFFF00 | rows=[164] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A166 | value='Transformation: Non transformed data' | fill=FFFFFF00 | rows=[165] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A167 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[166] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B167 | value='2020, Units' | fill=FFE2F2FB | rows=[166] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D167 | value='109.115640936' | fill=00000000 | rows=[166] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E167 | value='108.533206918' | fill=00000000 | rows=[166] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F167 | value='108.762469086' | fill=00000000 | rows=[166] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G167 | value='108.718553686' | fill=00000000 | rows=[166] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H167 | value='109.005225016' | fill=00000000 | rows=[166] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A168 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[167] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A169 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[168] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B169 | value='2020, Units' | fill=FFE2F2FB | rows=[168] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D169 | value='109.814846613' | fill=00000000 | rows=[168] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E169 | value='109.593755871' | fill=00000000 | rows=[168] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F169 | value='109.95342687' | fill=00000000 | rows=[168] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G169 | value='109.277915464' | fill=00000000 | rows=[168] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H169 | value='109.791490539' | fill=00000000 | rows=[168] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A170 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[169] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B170 | value='2020, Units' | fill=FFE2F2FB | rows=[169] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D170 | value='109.410151907' | fill=00000000 | rows=[169] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E170 | value='107.639207254' | fill=00000000 | rows=[169] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F170 | value='108.769275954' | fill=00000000 | rows=[169] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G170 | value='108.540131893' | fill=00000000 | rows=[169] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H170 | value='109.036323806' | fill=00000000 | rows=[169] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A171 | value='·  Gross capital formation' | fill=FF00B050 | rows=[170] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A172 | value='·  ·  Gross fixed capital formation, Total economy' | fill=FF00B050 | rows=[171] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B172 | value='2020, Units' | fill=FFE2F2FB | rows=[171] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D172 | value='102.231526974' | fill=00000000 | rows=[171] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E172 | value='102.407785267' | fill=00000000 | rows=[171] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F172 | value='100.482966063' | fill=00000000 | rows=[171] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G172 | value='99.828899607' | fill=00000000 | rows=[171] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H172 | value='99.482653483' | fill=00000000 | rows=[171] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A173 | value='·  External balance of goods and services' | fill=FF00B050 | rows=[172] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A174 | value='·  ·  Exports of goods and services, Total economy' | fill=FF00B050 | rows=[173] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B174 | value='2020, Units' | fill=FFE2F2FB | rows=[173] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D174 | value='118.181782279' | fill=00000000 | rows=[173] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E174 | value='117.528788006' | fill=00000000 | rows=[173] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F174 | value='117.632935775' | fill=00000000 | rows=[173] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G174 | value='116.447447059' | fill=00000000 | rows=[173] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H174 | value='117.801379218' | fill=00000000 | rows=[173] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A175 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[174] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B175 | value='2020, Units' | fill=FFE2F2FB | rows=[174] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D175 | value='115.736208477' | fill=00000000 | rows=[174] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E175 | value='112.368183441' | fill=00000000 | rows=[174] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F175 | value='112.319631817' | fill=00000000 | rows=[174] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G175 | value='111.796095435' | fill=00000000 | rows=[174] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H175 | value='113.648043076' | fill=00000000 | rows=[174] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A176 | value='Adjustment: Calendar and seasonally adjusted' | fill=FFFFFF00 | rows=[175] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A177 | value='Unit of measure: Index' | fill=FFFFFF00 | rows=[176] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A178 | value='Price base: Deflator' | fill=FFFFFF00 | rows=[177] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A179 | value='Transformation: Non transformed data' | fill=FFFFFF00 | rows=[178] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A180 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[179] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B180 | value='2015, Units' | fill=FFE2F2FB | rows=[179] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D180 | value='124.545832256' | fill=00000000 | rows=[179] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E180 | value='125.279186775' | fill=00000000 | rows=[179] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F180 | value='125.683015784' | fill=00000000 | rows=[179] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G180 | value='126.691502238' | fill=00000000 | rows=[179] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H180 | value='127.716228347' | fill=00000000 | rows=[179] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A181 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[180] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B181 | value='2015, Units' | fill=FFE2F2FB | rows=[180] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D181 | value='128.931834676' | fill=00000000 | rows=[180] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E181 | value='130.806756207' | fill=00000000 | rows=[180] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F181 | value='131.531907367' | fill=00000000 | rows=[180] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G181 | value='132.919033941' | fill=00000000 | rows=[180] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H181 | value='133.768948171' | fill=00000000 | rows=[180] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A182 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[181] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B182 | value='2015, Units' | fill=FFE2F2FB | rows=[181] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D182 | value='129.630011051' | fill=00000000 | rows=[181] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E182 | value='131.156652615' | fill=00000000 | rows=[181] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F182 | value='131.554759385' | fill=00000000 | rows=[181] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G182 | value='132.867518608' | fill=00000000 | rows=[181] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H182 | value='133.60665138' | fill=00000000 | rows=[181] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A183 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[182] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B183 | value='2015, Units' | fill=FFE2F2FB | rows=[182] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D183 | value='127.239037832' | fill=00000000 | rows=[182] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E183 | value='129.930797354' | fill=00000000 | rows=[182] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F183 | value='131.470978854' | fill=00000000 | rows=[182] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G183 | value='133.036118644' | fill=00000000 | rows=[182] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H183 | value='134.15830074' | fill=00000000 | rows=[182] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A184 | value='·  Gross capital formation, Total economy' | fill=FF00B050 | rows=[183] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B184 | value='2015, Units' | fill=FFE2F2FB | rows=[183] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D184 | value='125.710509641' | fill=00000000 | rows=[183] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E184 | value='126.142844583' | fill=00000000 | rows=[183] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F184 | value='121.99938553' | fill=00000000 | rows=[183] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G184 | value='127.363215218' | fill=00000000 | rows=[183] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A185 | value='·  ·  Gross fixed capital formation, Total economy' | fill=FF00B050 | rows=[184] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B185 | value='2015, Units' | fill=FFE2F2FB | rows=[184] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D185 | value='130.218057241' | fill=00000000 | rows=[184] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E185 | value='131.065260882' | fill=00000000 | rows=[184] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F185 | value='132.408849033' | fill=00000000 | rows=[184] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G185 | value='132.786611951' | fill=00000000 | rows=[184] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H185 | value='132.776522444' | fill=00000000 | rows=[184] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A186 | value='·  External balance of goods and services' | fill=FF00B050 | rows=[185] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A187 | value='·  ·  Exports of goods and services, Total economy' | fill=FF00B050 | rows=[186] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B187 | value='2015, Units' | fill=FFE2F2FB | rows=[186] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D187 | value='121.161392803' | fill=00000000 | rows=[186] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E187 | value='121.878438413' | fill=00000000 | rows=[186] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F187 | value='122.814878804' | fill=00000000 | rows=[186] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G187 | value='123.18810001' | fill=00000000 | rows=[186] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H187 | value='122.815435251' | fill=00000000 | rows=[186] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A188 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[187] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B188 | value='2015, Units' | fill=FFE2F2FB | rows=[187] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D188 | value='126.887040544' | fill=00000000 | rows=[187] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E188 | value='128.014347287' | fill=00000000 | rows=[187] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F188 | value='125.519199478' | fill=00000000 | rows=[187] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G188 | value='127.324024311' | fill=00000000 | rows=[187] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H188 | value='125.919676943' | fill=00000000 | rows=[187] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A189 | value='Adjustment: Calendar and seasonally adjusted' | fill=FFFFFF00 | rows=[188] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A190 | value='Unit of measure: Index' | fill=FFFFFF00 | rows=[189] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A191 | value='Price base: Deflator (rebased)' | fill=FFFFFF00 | rows=[190] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A192 | value='Transformation: Non transformed data' | fill=FFFFFF00 | rows=[191] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A193 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[192] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B193 | value='2020, Units' | fill=FFE2F2FB | rows=[192] | cols=[1] | col_header=False | row_header=False | metadata=False
