=== economy-table28.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=True | metadata=False
Cell S91 | value='..' | fill=00000000 | rows=[90] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T91 | value='..' | fill=00000000 | rows=[90] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A92 | value='Environmental tax deferral (coal tax)' | fill=FF00B050 | rows=[91] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B92 | value='Total' | fill=FF00B050 | rows=[91] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A93 | value='Environmental tax deferral (coal tax)' | fill=FF00B050 | rows=[92] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B93 | value='·  Beneficiary' | fill=FF00B050 | rows=[92] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A94 | value='Environmental tax deferral (coal tax)' | fill=FF00B050 | rows=[93] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B94 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[93] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C94 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[93] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D94 | value='Coal' | fill=FF00B050 | rows=[93] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A95 | value='Environmental tax deferral (coal tax)' | fill=FF00B050 | rows=[94] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B95 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[94] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C95 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[94] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D95 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[94] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E95 | value='Total economy' | fill=FF00B050 | rows=[94] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A96 | value='Environmental tax deferral (coal tax)' | fill=FF00B050 | rows=[95] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B96 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[95] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C96 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[95] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D96 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[95] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E96 | value='·  General government' | fill=FF00B050 | rows=[95] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A97 | value='Environmental tax deferral (coal tax)' | fill=FF00B050 | rows=[96] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B97 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[96] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C97 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[96] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D97 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[96] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E97 | value='·  ·  Central government' | fill=FF00B050 | rows=[96] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G97 | value='..' | fill=00000000 | rows=[96] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H97 | value='..' | fill=00000000 | rows=[96] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I97 | value='..' | fill=00000000 | rows=[96] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J97 | value='..' | fill=00000000 | rows=[96] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K97 | value='..' | fill=00000000 | rows=[96] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L97 | value='..' | fill=00000000 | rows=[96] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M97 | value='..' | fill=00000000 | rows=[96] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N97 | value='..' | fill=00000000 | rows=[96] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O97 | value='..' | fill=00000000 | rows=[96] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P97 | value='..' | fill=00000000 | rows=[96] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q97 | value='..' | fill=00000000 | rows=[96] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R97 | value='..' | fill=00000000 | rows=[96] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S97 | value='..' | fill=00000000 | rows=[96] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T97 | value='..' | fill=00000000 | rows=[96] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A98 | value='Environmental tax deferral (energy tax)' | fill=FF00B050 | rows=[97] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B98 | value='Total' | fill=FF00B050 | rows=[97] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A99 | value='Environmental tax deferral (energy tax)' | fill=FF00B050 | rows=[98] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B99 | value='·  Beneficiary' | fill=FF00B050 | rows=[98] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A100 | value='Environmental tax deferral (energy tax)' | fill=FF00B050 | rows=[99] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B100 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[99] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C100 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[99] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D100 | value='Natural Gas' | fill=FF00B050 | rows=[99] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E100 | value='Total economy' | fill=FF00B050 | rows=[99] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A101 | value='Environmental tax deferral (energy tax)' | fill=FF00B050 | rows=[100] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B101 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[100] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C101 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[100] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D101 | value='Natural Gas' | fill=FF00B050 | rows=[100] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E101 | value='·  General government' | fill=FF00B050 | rows=[100] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A102 | value='Environmental tax deferral (energy tax)' | fill=FF00B050 | rows=[101] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B102 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[101] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C102 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[101] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D102 | value='Natural Gas' | fill=FF00B050 | rows=[101] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E102 | value='·  ·  Central government' | fill=FF00B050 | rows=[101] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G102 | value='..' | fill=00000000 | rows=[101] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H102 | value='..' | fill=00000000 | rows=[101] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I102 | value='..' | fill=00000000 | rows=[101] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J102 | value='..' | fill=00000000 | rows=[101] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K102 | value='..' | fill=00000000 | rows=[101] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L102 | value='..' | fill=00000000 | rows=[101] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M102 | value='..' | fill=00000000 | rows=[101] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N102 | value='..' | fill=00000000 | rows=[101] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O102 | value='..' | fill=00000000 | rows=[101] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P102 | value='..' | fill=00000000 | rows=[101] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q102 | value='..' | fill=00000000 | rows=[101] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R102 | value='..' | fill=00000000 | rows=[101] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S102 | value='..' | fill=00000000 | rows=[101] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T102 | value='..' | fill=00000000 | rows=[101] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A103 | value='Environmental tax deferral (energy tax)' | fill=FF00B050 | rows=[102] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B103 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[102] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C103 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[102] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D103 | value='End-use electricity' | fill=FF00B050 | rows=[102] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E103 | value='Total economy' | fill=FF00B050 | rows=[102] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A104 | value='Environmental tax deferral (energy tax)' | fill=FF00B050 | rows=[103] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B104 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[103] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C104 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[103] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D104 | value='End-use electricity' | fill=FF00B050 | rows=[103] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E104 | value='·  General government' | fill=FF00B050 | rows=[103] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A105 | value='Environmental tax deferral (energy tax)' | fill=FF00B050 | rows=[104] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B105 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[104] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C105 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[104] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D105 | value='End-use electricity' | fill=FF00B050 | rows=[104] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E105 | value='·  ·  Central government' | fill=FF00B050 | rows=[104] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G105 | value='..' | fill=00000000 | rows=[104] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H105 | value='..' | fill=00000000 | rows=[104] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I105 | value='..' | fill=00000000 | rows=[104] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J105 | value='..' | fill=00000000 | rows=[104] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K105 | value='..' | fill=00000000 | rows=[104] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L105 | value='..' | fill=00000000 | rows=[104] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M105 | value='..' | fill=00000000 | rows=[104] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N105 | value='..' | fill=00000000 | rows=[104] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O105 | value='..' | fill=00000000 | rows=[104] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P105 | value='..' | fill=00000000 | rows=[104] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q105 | value='..' | fill=00000000 | rows=[104] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R105 | value='..' | fill=00000000 | rows=[104] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S105 | value='..' | fill=00000000 | rows=[104] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T105 | value='..' | fill=00000000 | rows=[104] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A106 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[105] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B106 | value='Total' | fill=FF00B050 | rows=[105] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A107 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[106] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B107 | value='·  Beneficiary' | fill=FF00B050 | rows=[106] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A108 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[107] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B108 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[107] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C108 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[107] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D108 | value='Petroleum' | fill=FF00B050 | rows=[107] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A109 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[108] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B109 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[108] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C109 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[108] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D109 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[108] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E109 | value='Total economy' | fill=FF00B050 | rows=[108] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A110 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[109] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B110 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[109] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C110 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[109] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D110 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[109] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E110 | value='·  General government' | fill=FF00B050 | rows=[109] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A111 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[110] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B111 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[110] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C111 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[110] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D111 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[110] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E111 | value='·  ·  Central government' | fill=FF00B050 | rows=[110] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G111 | value='..' | fill=00000000 | rows=[110] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H111 | value='..' | fill=00000000 | rows=[110] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I111 | value='..' | fill=00000000 | rows=[110] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J111 | value='..' | fill=00000000 | rows=[110] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K111 | value='..' | fill=00000000 | rows=[110] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L111 | value='..' | fill=00000000 | rows=[110] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M111 | value='..' | fill=00000000 | rows=[110] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N111 | value='..' | fill=00000000 | rows=[110] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O111 | value='..' | fill=00000000 | rows=[110] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P111 | value='..' | fill=00000000 | rows=[110] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q111 | value='..' | fill=00000000 | rows=[110] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R111 | value='..' | fill=00000000 | rows=[110] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S111 | value='..' | fill=00000000 | rows=[110] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T111 | value='..' | fill=00000000 | rows=[110] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A112 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[111] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B112 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[111] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C112 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[111] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D112 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[111] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E112 | value='Total economy' | fill=FF00B050 | rows=[111] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A113 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[112] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B113 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[112] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C113 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[112] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D113 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[112] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E113 | value='·  General government' | fill=FF00B050 | rows=[112] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A114 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[113] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B114 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[113] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C114 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[113] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D114 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[113] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E114 | value='·  ·  Central government' | fill=FF00B050 | rows=[113] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G114 | value='..' | fill=00000000 | rows=[113] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H114 | value='..' | fill=00000000 | rows=[113] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I114 | value='..' | fill=00000000 | rows=[113] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J114 | value='..' | fill=00000000 | rows=[113] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K114 | value='..' | fill=00000000 | rows=[113] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L114 | value='..' | fill=00000000 | rows=[113] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M114 | value='..' | fill=00000000 | rows=[113] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N114 | value='..' | fill=00000000 | rows=[113] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O114 | value='..' | fill=00000000 | rows=[113] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P114 | value='..' | fill=00000000 | rows=[113] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q114 | value='..' | fill=00000000 | rows=[113] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R114 | value='..' | fill=00000000 | rows=[113] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S114 | value='..' | fill=00000000 | rows=[113] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T114 | value='..' | fill=00000000 | rows=[113] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A115 | value='Temporary reduction on petrol excise taxes (ID 716)' | fill=FF00B050 | rows=[114] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B115 | value='Total' | fill=FF00B050 | rows=[114] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A116 | value='Temporary reduction on petrol excise taxes (ID 716)' | fill=FF00B050 | rows=[115] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B116 | value='·  Beneficiary' | fill=FF00B050 | rows=[115] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A117 | value='Temporary reduction on petrol excise taxes (ID 716)' | fill=FF00B050 | rows=[116] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B117 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[116] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C117 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[116] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D117 | value='Petroleum' | fill=FF00B050 | rows=[116] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A118 | value='Temporary reduction on petrol excise taxes (ID 716)' | fill=FF00B050 | rows=[117] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B118 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[117] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C118 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[117] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D118 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[117] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E118 | value='Total economy' | fill=FF00B050 | rows=[117] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A119 | value='Temporary reduction on petrol excise taxes (ID 716)' | fill=FF00B050 | rows=[118] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B119 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[118] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C119 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[118] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D119 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[118] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E119 | value='·  General government' | fill=FF00B050 | rows=[118] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A120 | value='Temporary reduction on petrol excise taxes (ID 716)' | fill=FF00B050 | rows=[119] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B120 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[119] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C120 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[119] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D120 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[119] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E120 | value='·  ·  Local government' | fill=FF00B050 | rows=[119] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G120 | value='..' | fill=00000000 | rows=[119] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H120 | value='..' | fill=00000000 | rows=[119] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I120 | value='..' | fill=00000000 | rows=[119] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J120 | value='..' | fill=00000000 | rows=[119] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K120 | value='..' | fill=00000000 | rows=[119] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L120 | value='..' | fill=00000000 | rows=[119] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M120 | value='..' | fill=00000000 | rows=[119] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N120 | value='..' | fill=00000000 | rows=[119] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O120 | value='..' | fill=00000000 | rows=[119] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P120 | value='..' | fill=00000000 | rows=[119] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q120 | value='..' | fill=00000000 | rows=[119] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R120 | value='..' | fill=00000000 | rows=[119] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S120 | value='1700000' | fill=00000000 | rows=[119] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T120 | value='..' | fill=00000000 | rows=[119] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A121 | value='Temporary reduction in fuel excise duty (ID 718)' | fill=FF00B050 | rows=[120] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B121 | value='Total' | fill=FF00B050 | rows=[120] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A122 | value='Temporary reduction in fuel excise duty (ID 718)' | fill=FF00B050 | rows=[121] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B122 | value='·  Beneficiary' | fill=FF00B050 | rows=[121] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A123 | value='Temporary reduction in fuel excise duty (ID 718)' | fill=FF00B050 | rows=[122] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B123 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[122] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C123 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[122] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D123 | value='Petroleum' | fill=FF00B050 | rows=[122] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A124 | value='Temporary reduction in fuel excise duty (ID 718)' | fill=FF00B050 | rows=[123] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B124 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[123] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C124 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[123] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D124 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[123] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E124 | value='Total economy' | fill=FF00B050 | rows=[123] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A125 | value='Temporary reduction in fuel excise duty (ID 718)' | fill=FF00B050 | rows=[124] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B125 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[124] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C125 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[124] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D125 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[124] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E125 | value='·  General government' | fill=FF00B050 | rows=[124] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A126 | value='Temporary reduction in fuel excise duty (ID 718)' | fill=FF00B050 | rows=[125] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B126 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[125] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C126 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[125] | cols=[2] | col_header=False | row_header=True | metadata=False
