=== economy-table29.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=True | metadata=False
Cell C239 | value='Transportation of fossil fuels (e.g., through pipelines) and bulk storage' | fill=FF00B050 | rows=[238] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D239 | value='·  Hard Coal' | fill=FF00B050 | rows=[238] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E239 | value='·  ·  Central government' | fill=FF00B050 | rows=[238] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G239 | value='..' | fill=00000000 | rows=[238] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H239 | value='..' | fill=00000000 | rows=[238] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I239 | value='..' | fill=00000000 | rows=[238] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J239 | value='..' | fill=00000000 | rows=[238] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K239 | value='..' | fill=00000000 | rows=[238] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L239 | value='..' | fill=00000000 | rows=[238] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M239 | value='..' | fill=00000000 | rows=[238] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N239 | value='..' | fill=00000000 | rows=[238] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O239 | value='..' | fill=00000000 | rows=[238] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P239 | value='..' | fill=00000000 | rows=[238] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q239 | value='..' | fill=00000000 | rows=[238] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R239 | value='..' | fill=00000000 | rows=[238] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S239 | value='..' | fill=00000000 | rows=[238] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T239 | value='..' | fill=00000000 | rows=[238] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A240 | value='Subsidies to Natural-Gas Users (LOCAL)' | fill=FF00B050 | rows=[239] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B240 | value='Total' | fill=FF00B050 | rows=[239] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A241 | value='Subsidies to Natural-Gas Users (LOCAL)' | fill=FF00B050 | rows=[240] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B241 | value='·  Beneficiary' | fill=FF00B050 | rows=[240] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A242 | value='Subsidies to Natural-Gas Users (LOCAL)' | fill=FF00B050 | rows=[241] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B242 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[241] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C242 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[241] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D242 | value='Natural Gas' | fill=FF00B050 | rows=[241] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E242 | value='Total economy' | fill=FF00B050 | rows=[241] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A243 | value='Subsidies to Natural-Gas Users (LOCAL)' | fill=FF00B050 | rows=[242] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B243 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[242] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C243 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[242] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D243 | value='Natural Gas' | fill=FF00B050 | rows=[242] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E243 | value='·  General government' | fill=FF00B050 | rows=[242] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A244 | value='Subsidies to Natural-Gas Users (LOCAL)' | fill=FF00B050 | rows=[243] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B244 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[243] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C244 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[243] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D244 | value='Natural Gas' | fill=FF00B050 | rows=[243] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E244 | value='·  ·  Local government' | fill=FF00B050 | rows=[243] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G244 | value='..' | fill=00000000 | rows=[243] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H244 | value='..' | fill=00000000 | rows=[243] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I244 | value='..' | fill=00000000 | rows=[243] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J244 | value='..' | fill=00000000 | rows=[243] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K244 | value='..' | fill=00000000 | rows=[243] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L244 | value='..' | fill=00000000 | rows=[243] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M244 | value='..' | fill=00000000 | rows=[243] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N244 | value='..' | fill=00000000 | rows=[243] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O244 | value='..' | fill=00000000 | rows=[243] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P244 | value='..' | fill=00000000 | rows=[243] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q244 | value='..' | fill=00000000 | rows=[243] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R244 | value='..' | fill=00000000 | rows=[243] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S244 | value='..' | fill=00000000 | rows=[243] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T244 | value='..' | fill=00000000 | rows=[243] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A245 | value='Government Coal Safety Fund (CENTRAL)' | fill=FF00B050 | rows=[244] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B245 | value='Total' | fill=FF00B050 | rows=[244] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A246 | value='Government Coal Safety Fund (CENTRAL)' | fill=FF00B050 | rows=[245] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B246 | value='·  Beneficiary' | fill=FF00B050 | rows=[245] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A247 | value='Government Coal Safety Fund (CENTRAL)' | fill=FF00B050 | rows=[246] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B247 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[246] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C247 | value='Extraction or mining stage' | fill=FF00B050 | rows=[246] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D247 | value='Coal' | fill=FF00B050 | rows=[246] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A248 | value='Government Coal Safety Fund (CENTRAL)' | fill=FF00B050 | rows=[247] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B248 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[247] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C248 | value='Extraction or mining stage' | fill=FF00B050 | rows=[247] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D248 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[247] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E248 | value='Total economy' | fill=FF00B050 | rows=[247] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A249 | value='Government Coal Safety Fund (CENTRAL)' | fill=FF00B050 | rows=[248] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B249 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[248] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C249 | value='Extraction or mining stage' | fill=FF00B050 | rows=[248] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D249 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[248] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E249 | value='·  General government' | fill=FF00B050 | rows=[248] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A250 | value='Government Coal Safety Fund (CENTRAL)' | fill=FF00B050 | rows=[249] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B250 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[249] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C250 | value='Extraction or mining stage' | fill=FF00B050 | rows=[249] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D250 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[249] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E250 | value='·  ·  Central government' | fill=FF00B050 | rows=[249] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G250 | value='3228000000' | fill=00000000 | rows=[249] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H250 | value='4812000000' | fill=00000000 | rows=[249] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I250 | value='4780000000' | fill=00000000 | rows=[249] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J250 | value='4380000000' | fill=00000000 | rows=[249] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K250 | value='4433000000' | fill=00000000 | rows=[249] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L250 | value='3987000000' | fill=00000000 | rows=[249] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M250 | value='3685000000' | fill=00000000 | rows=[249] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N250 | value='3311000000' | fill=00000000 | rows=[249] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O250 | value='4120000000' | fill=00000000 | rows=[249] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P250 | value='5442000000' | fill=00000000 | rows=[249] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q250 | value='5779000000' | fill=00000000 | rows=[249] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R250 | value='4969000000' | fill=00000000 | rows=[249] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S250 | value='4957000000' | fill=00000000 | rows=[249] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T250 | value='6974000000' | fill=00000000 | rows=[249] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A251 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[250] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B251 | value='Total' | fill=FF00B050 | rows=[250] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A252 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[251] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B252 | value='·  Beneficiary' | fill=FF00B050 | rows=[251] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A253 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[252] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B253 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[252] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C253 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[252] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D253 | value='Coal' | fill=FF00B050 | rows=[252] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A254 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[253] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B254 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[253] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C254 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[253] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D254 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[253] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E254 | value='Total economy' | fill=FF00B050 | rows=[253] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A255 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[254] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B255 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[254] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C255 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[254] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D255 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[254] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E255 | value='·  General government' | fill=FF00B050 | rows=[254] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A256 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[255] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B256 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[255] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C256 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[255] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D256 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[255] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E256 | value='·  ·  Local government' | fill=FF00B050 | rows=[255] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G256 | value='..' | fill=00000000 | rows=[255] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H256 | value='..' | fill=00000000 | rows=[255] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I256 | value='..' | fill=00000000 | rows=[255] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J256 | value='..' | fill=00000000 | rows=[255] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K256 | value='..' | fill=00000000 | rows=[255] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L256 | value='..' | fill=00000000 | rows=[255] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M256 | value='330721802' | fill=00000000 | rows=[255] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N256 | value='404350936' | fill=00000000 | rows=[255] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O256 | value='377404682' | fill=00000000 | rows=[255] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P256 | value='350298055' | fill=00000000 | rows=[255] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q256 | value='343121013' | fill=00000000 | rows=[255] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R256 | value='357326489' | fill=00000000 | rows=[255] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S256 | value='371207973' | fill=00000000 | rows=[255] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T256 | value='385750713' | fill=00000000 | rows=[255] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A257 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[256] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B257 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[256] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C257 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[256] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D257 | value='·  Patent Fuel' | fill=FF00B050 | rows=[256] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E257 | value='Total economy' | fill=FF00B050 | rows=[256] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A258 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[257] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B258 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[257] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C258 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[257] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D258 | value='·  Patent Fuel' | fill=FF00B050 | rows=[257] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E258 | value='·  General government' | fill=FF00B050 | rows=[257] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A259 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[258] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B259 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[258] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C259 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[258] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D259 | value='·  Patent Fuel' | fill=FF00B050 | rows=[258] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E259 | value='·  ·  Local government' | fill=FF00B050 | rows=[258] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G259 | value='..' | fill=00000000 | rows=[258] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H259 | value='..' | fill=00000000 | rows=[258] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I259 | value='..' | fill=00000000 | rows=[258] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J259 | value='..' | fill=00000000 | rows=[258] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K259 | value='..' | fill=00000000 | rows=[258] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L259 | value='..' | fill=00000000 | rows=[258] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M259 | value='17259993' | fill=00000000 | rows=[258] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N259 | value='17161547' | fill=00000000 | rows=[258] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O259 | value='19884582' | fill=00000000 | rows=[258] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P259 | value='21482823' | fill=00000000 | rows=[258] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q259 | value='17698093' | fill=00000000 | rows=[258] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R259 | value='16563157' | fill=00000000 | rows=[258] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S259 | value='17206605' | fill=00000000 | rows=[258] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T259 | value='17880705' | fill=00000000 | rows=[258] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A260 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[259] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B260 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[259] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C260 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[259] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D260 | value='Petroleum' | fill=FF00B050 | rows=[259] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A261 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[260] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B261 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[260] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C261 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[260] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D261 | value='·  Liquefied Petroleum Gases' | fill=FF00B050 | rows=[260] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E261 | value='Total economy' | fill=FF00B050 | rows=[260] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A262 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[261] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B262 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[261] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C262 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[261] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D262 | value='·  Liquefied Petroleum Gases' | fill=FF00B050 | rows=[261] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E262 | value='·  General government' | fill=FF00B050 | rows=[261] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A263 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[262] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B263 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[262] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C263 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[262] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D263 | value='·  Liquefied Petroleum Gases' | fill=FF00B050 | rows=[262] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E263 | value='·  ·  Local government' | fill=FF00B050 | rows=[262] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G263 | value='..' | fill=00000000 | rows=[262] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H263 | value='..' | fill=00000000 | rows=[262] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I263 | value='..' | fill=00000000 | rows=[262] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J263 | value='..' | fill=00000000 | rows=[262] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K263 | value='..' | fill=00000000 | rows=[262] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L263 | value='..' | fill=00000000 | rows=[262] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M263 | value='258727346' | fill=00000000 | rows=[262] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N263 | value='349087575' | fill=00000000 | rows=[262] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O263 | value='387066386' | fill=00000000 | rows=[262] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P263 | value='387729018' | fill=00000000 | rows=[262] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q263 | value='392217991' | fill=00000000 | rows=[262] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R263 | value='410966237' | fill=00000000 | rows=[262] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S263 | value='426931528' | fill=00000000 | rows=[262] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T263 | value='443657339' | fill=00000000 | rows=[262] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A264 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[263] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B264 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[263] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C264 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[263] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D264 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[263] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E264 | value='Total economy' | fill=FF00B050 | rows=[263] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A265 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[264] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B265 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[264] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C265 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[264] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D265 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[264] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E265 | value='·  General government' | fill=FF00B050 | rows=[264] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A266 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[265] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B266 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[265] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C266 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[265] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D266 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[265] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E266 | value='·  ·  Local government' | fill=FF00B050 | rows=[265] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G266 | value='..' | fill=00000000 | rows=[265] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H266 | value='..' | fill=00000000 | rows=[265] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I266 | value='..' | fill=00000000 | rows=[265] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J266 | value='..' | fill=00000000 | rows=[265] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K266 | value='..' | fill=00000000 | rows=[265] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L266 | value='..' | fill=00000000 | rows=[265] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M266 | value='28328316' | fill=00000000 | rows=[265] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N266 | value='30957915' | fill=00000000 | rows=[265] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O266 | value='34096194' | fill=00000000 | rows=[265] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P266 | value='34448930' | fill=00000000 | rows=[265] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q266 | value='33787291' | fill=00000000 | rows=[265] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R266 | value='38002021' | fill=00000000 | rows=[265] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S266 | value='39478330' | fill=00000000 | rows=[265] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T266 | value='41024965' | fill=00000000 | rows=[265] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A267 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[266] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B267 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[266] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C267 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[266] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D267 | value='Natural Gas' | fill=FF00B050 | rows=[266] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E267 | value='Total economy' | fill=FF00B050 | rows=[266] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A268 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[267] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B268 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[267] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C268 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[267] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D268 | value='Natural Gas' | fill=FF00B050 | rows=[267] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E268 | value='·  General government' | fill=FF00B050 | rows=[267] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A269 | value='Heating Subsidy (Inner Mongolia)' | fill=FF00B050 | rows=[268] | cols=[0] | col_header=False | row_header=True | metadata=False
