=== economy-table22.xlsx ===
Cell A1 | value='Code' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell L143 | value='241' | fill=00000000 | rows=[142] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M143 | value='203' | fill=00000000 | rows=[142] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N143 | value='278' | fill=00000000 | rows=[142] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A144 | value='E07000220' | fill=FF00B0F0 | rows=[143] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B144 | value='Rugby' | fill=FF00B050 | rows=[143] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C144 | value='Non-metropolitan District' | fill=FF00B050 | rows=[143] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D144 | value='110' | fill=00000000 | rows=[143] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E144 | value='86' | fill=00000000 | rows=[143] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F144 | value='114' | fill=00000000 | rows=[143] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G144 | value='115' | fill=00000000 | rows=[143] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H144 | value='65' | fill=00000000 | rows=[143] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I144 | value='71' | fill=00000000 | rows=[143] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J144 | value='112' | fill=00000000 | rows=[143] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K144 | value='139' | fill=00000000 | rows=[143] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L144 | value='164' | fill=00000000 | rows=[143] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M144 | value='146' | fill=00000000 | rows=[143] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N144 | value='143' | fill=00000000 | rows=[143] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A145 | value='E07000221' | fill=FF00B0F0 | rows=[144] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B145 | value='Stratford-on-Avon' | fill=FF00B050 | rows=[144] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C145 | value='Non-metropolitan District' | fill=FF00B050 | rows=[144] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D145 | value='103' | fill=00000000 | rows=[144] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E145 | value='83' | fill=00000000 | rows=[144] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F145 | value='110' | fill=00000000 | rows=[144] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G145 | value='81' | fill=00000000 | rows=[144] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H145 | value='56' | fill=00000000 | rows=[144] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I145 | value='86' | fill=00000000 | rows=[144] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J145 | value='79' | fill=00000000 | rows=[144] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K145 | value='145' | fill=00000000 | rows=[144] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L145 | value='134' | fill=00000000 | rows=[144] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M145 | value='140' | fill=00000000 | rows=[144] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N145 | value='161' | fill=00000000 | rows=[144] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A146 | value='E07000222' | fill=FF00B0F0 | rows=[145] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B146 | value='Warwick' | fill=FF00B050 | rows=[145] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C146 | value='Non-metropolitan District' | fill=FF00B050 | rows=[145] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D146 | value='65' | fill=00000000 | rows=[145] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E146 | value='54' | fill=00000000 | rows=[145] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F146 | value='74' | fill=00000000 | rows=[145] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G146 | value='54' | fill=00000000 | rows=[145] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H146 | value='57' | fill=00000000 | rows=[145] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I146 | value='77' | fill=00000000 | rows=[145] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J146 | value='101' | fill=00000000 | rows=[145] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K146 | value='120' | fill=00000000 | rows=[145] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L146 | value='123' | fill=00000000 | rows=[145] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M146 | value='134' | fill=00000000 | rows=[145] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N146 | value='142' | fill=00000000 | rows=[145] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A147 | value='E11000005' | fill=FF00B0F0 | rows=[146] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B147 | value='West Midlands (Met County)' | fill=FF00B050 | rows=[146] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C147 | value='Metropolitan County' | fill=FF00B050 | rows=[146] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D147 | value='2414' | fill=00000000 | rows=[146] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E147 | value='2200' | fill=00000000 | rows=[146] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F147 | value='2308' | fill=00000000 | rows=[146] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G147 | value='2527' | fill=00000000 | rows=[146] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H147 | value='2213' | fill=00000000 | rows=[146] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I147 | value='2499' | fill=00000000 | rows=[146] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J147 | value='3005' | fill=00000000 | rows=[146] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K147 | value='3584' | fill=00000000 | rows=[146] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L147 | value='3659' | fill=00000000 | rows=[146] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M147 | value='3777' | fill=00000000 | rows=[146] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N147 | value='3940' | fill=00000000 | rows=[146] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A148 | value='E08000025' | fill=FF00B0F0 | rows=[147] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B148 | value='Birmingham' | fill=FF00B050 | rows=[147] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C148 | value='Metropolitan District' | fill=FF00B050 | rows=[147] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D148 | value='877' | fill=00000000 | rows=[147] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E148 | value='768' | fill=00000000 | rows=[147] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F148 | value='789' | fill=00000000 | rows=[147] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G148 | value='886' | fill=00000000 | rows=[147] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H148 | value='802' | fill=00000000 | rows=[147] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I148 | value='873' | fill=00000000 | rows=[147] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J148 | value='962' | fill=00000000 | rows=[147] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K148 | value='1185' | fill=00000000 | rows=[147] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L148 | value='1267' | fill=00000000 | rows=[147] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M148 | value='1340' | fill=00000000 | rows=[147] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N148 | value='1374' | fill=00000000 | rows=[147] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A149 | value='E08000026' | fill=FF00B0F0 | rows=[148] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B149 | value='Coventry' | fill=FF00B050 | rows=[148] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C149 | value='Metropolitan District' | fill=FF00B050 | rows=[148] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D149 | value='267' | fill=00000000 | rows=[148] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E149 | value='235' | fill=00000000 | rows=[148] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F149 | value='240' | fill=00000000 | rows=[148] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G149 | value='245' | fill=00000000 | rows=[148] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H149 | value='225' | fill=00000000 | rows=[148] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I149 | value='264' | fill=00000000 | rows=[148] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J149 | value='335' | fill=00000000 | rows=[148] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K149 | value='355' | fill=00000000 | rows=[148] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L149 | value='383' | fill=00000000 | rows=[148] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M149 | value='460' | fill=00000000 | rows=[148] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N149 | value='438' | fill=00000000 | rows=[148] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A150 | value='E08000027' | fill=FF00B0F0 | rows=[149] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B150 | value='Dudley' | fill=FF00B050 | rows=[149] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C150 | value='Metropolitan District' | fill=FF00B050 | rows=[149] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D150 | value='290' | fill=00000000 | rows=[149] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E150 | value='318' | fill=00000000 | rows=[149] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F150 | value='303' | fill=00000000 | rows=[149] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G150 | value='340' | fill=00000000 | rows=[149] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H150 | value='256' | fill=00000000 | rows=[149] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I150 | value='293' | fill=00000000 | rows=[149] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J150 | value='399' | fill=00000000 | rows=[149] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K150 | value='460' | fill=00000000 | rows=[149] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L150 | value='480' | fill=00000000 | rows=[149] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M150 | value='426' | fill=00000000 | rows=[149] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N150 | value='468' | fill=00000000 | rows=[149] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A151 | value='E08000028' | fill=FF00B0F0 | rows=[150] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B151 | value='Sandwell' | fill=FF00B050 | rows=[150] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C151 | value='Metropolitan District' | fill=FF00B050 | rows=[150] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D151 | value='298' | fill=00000000 | rows=[150] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E151 | value='271' | fill=00000000 | rows=[150] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F151 | value='336' | fill=00000000 | rows=[150] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G151 | value='351' | fill=00000000 | rows=[150] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H151 | value='304' | fill=00000000 | rows=[150] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I151 | value='375' | fill=00000000 | rows=[150] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J151 | value='410' | fill=00000000 | rows=[150] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K151 | value='474' | fill=00000000 | rows=[150] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L151 | value='482' | fill=00000000 | rows=[150] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M151 | value='516' | fill=00000000 | rows=[150] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N151 | value='528' | fill=00000000 | rows=[150] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A152 | value='E08000029' | fill=FF00B0F0 | rows=[151] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B152 | value='Solihull' | fill=FF00B050 | rows=[151] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C152 | value='Metropolitan District' | fill=FF00B050 | rows=[151] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D152 | value='201' | fill=00000000 | rows=[151] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E152 | value='165' | fill=00000000 | rows=[151] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F152 | value='151' | fill=00000000 | rows=[151] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G152 | value='146' | fill=00000000 | rows=[151] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H152 | value='129' | fill=00000000 | rows=[151] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I152 | value='120' | fill=00000000 | rows=[151] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J152 | value='175' | fill=00000000 | rows=[151] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K152 | value='203' | fill=00000000 | rows=[151] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L152 | value='189' | fill=00000000 | rows=[151] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M152 | value='234' | fill=00000000 | rows=[151] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N152 | value='230' | fill=00000000 | rows=[151] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A153 | value='E08000030' | fill=FF00B0F0 | rows=[152] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B153 | value='Walsall' | fill=FF00B050 | rows=[152] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C153 | value='Metropolitan District' | fill=FF00B050 | rows=[152] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D153 | value='267' | fill=00000000 | rows=[152] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E153 | value='230' | fill=00000000 | rows=[152] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F153 | value='281' | fill=00000000 | rows=[152] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G153 | value='280' | fill=00000000 | rows=[152] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H153 | value='270' | fill=00000000 | rows=[152] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I153 | value='299' | fill=00000000 | rows=[152] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J153 | value='376' | fill=00000000 | rows=[152] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K153 | value='461' | fill=00000000 | rows=[152] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L153 | value='464' | fill=00000000 | rows=[152] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M153 | value='431' | fill=00000000 | rows=[152] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N153 | value='447' | fill=00000000 | rows=[152] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A154 | value='E08000031' | fill=FF00B0F0 | rows=[153] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B154 | value='Wolverhampton' | fill=FF00B050 | rows=[153] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C154 | value='Metropolitan District' | fill=FF00B050 | rows=[153] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D154 | value='214' | fill=00000000 | rows=[153] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E154 | value='213' | fill=00000000 | rows=[153] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F154 | value='208' | fill=00000000 | rows=[153] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G154 | value='279' | fill=00000000 | rows=[153] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H154 | value='227' | fill=00000000 | rows=[153] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I154 | value='275' | fill=00000000 | rows=[153] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J154 | value='348' | fill=00000000 | rows=[153] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K154 | value='446' | fill=00000000 | rows=[153] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L154 | value='394' | fill=00000000 | rows=[153] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M154 | value='370' | fill=00000000 | rows=[153] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N154 | value='455' | fill=00000000 | rows=[153] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A155 | value='E10000034' | fill=FF00B0F0 | rows=[154] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B155 | value='Worcestershire' | fill=FF00B050 | rows=[154] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C155 | value='County' | fill=FF00B050 | rows=[154] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D155 | value='529' | fill=00000000 | rows=[154] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E155 | value='471' | fill=00000000 | rows=[154] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F155 | value='475' | fill=00000000 | rows=[154] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G155 | value='549' | fill=00000000 | rows=[154] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H155 | value='389' | fill=00000000 | rows=[154] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I155 | value='474' | fill=00000000 | rows=[154] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J155 | value='594' | fill=00000000 | rows=[154] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K155 | value='687' | fill=00000000 | rows=[154] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L155 | value='842' | fill=00000000 | rows=[154] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M155 | value='868' | fill=00000000 | rows=[154] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N155 | value='798' | fill=00000000 | rows=[154] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A156 | value='E07000234' | fill=FF00B0F0 | rows=[155] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B156 | value='Bromsgrove' | fill=FF00B050 | rows=[155] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C156 | value='Non-metropolitan District' | fill=FF00B050 | rows=[155] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D156 | value='71' | fill=00000000 | rows=[155] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E156 | value='74' | fill=00000000 | rows=[155] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F156 | value='53' | fill=00000000 | rows=[155] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G156 | value='59' | fill=00000000 | rows=[155] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H156 | value='49' | fill=00000000 | rows=[155] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I156 | value='51' | fill=00000000 | rows=[155] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J156 | value='75' | fill=00000000 | rows=[155] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K156 | value='103' | fill=00000000 | rows=[155] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L156 | value='92' | fill=00000000 | rows=[155] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M156 | value='86' | fill=00000000 | rows=[155] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N156 | value='102' | fill=00000000 | rows=[155] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A157 | value='E07000235' | fill=FF00B0F0 | rows=[156] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B157 | value='Malvern Hills' | fill=FF00B050 | rows=[156] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C157 | value='Non-metropolitan District' | fill=FF00B050 | rows=[156] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D157 | value='42' | fill=00000000 | rows=[156] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E157 | value='49' | fill=00000000 | rows=[156] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F157 | value='41' | fill=00000000 | rows=[156] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G157 | value='60' | fill=00000000 | rows=[156] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H157 | value='37' | fill=00000000 | rows=[156] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I157 | value='50' | fill=00000000 | rows=[156] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J157 | value='78' | fill=00000000 | rows=[156] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K157 | value='75' | fill=00000000 | rows=[156] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L157 | value='91' | fill=00000000 | rows=[156] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M157 | value='115' | fill=00000000 | rows=[156] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N157 | value='92' | fill=00000000 | rows=[156] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A158 | value='E07000236' | fill=FF00B0F0 | rows=[157] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B158 | value='Redditch' | fill=FF00B050 | rows=[157] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C158 | value='Non-metropolitan District' | fill=FF00B050 | rows=[157] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D158 | value='110' | fill=00000000 | rows=[157] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E158 | value='73' | fill=00000000 | rows=[157] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F158 | value='91' | fill=00000000 | rows=[157] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G158 | value='105' | fill=00000000 | rows=[157] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H158 | value='77' | fill=00000000 | rows=[157] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I158 | value='99' | fill=00000000 | rows=[157] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J158 | value='104' | fill=00000000 | rows=[157] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K158 | value='139' | fill=00000000 | rows=[157] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L158 | value='188' | fill=00000000 | rows=[157] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M158 | value='164' | fill=00000000 | rows=[157] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N158 | value='158' | fill=00000000 | rows=[157] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A159 | value='E07000237' | fill=FF00B0F0 | rows=[158] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B159 | value='Worcester' | fill=FF00B050 | rows=[158] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C159 | value='Non-metropolitan District' | fill=FF00B050 | rows=[158] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D159 | value='105' | fill=00000000 | rows=[158] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E159 | value='73' | fill=00000000 | rows=[158] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F159 | value='71' | fill=00000000 | rows=[158] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G159 | value='101' | fill=00000000 | rows=[158] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H159 | value='79' | fill=00000000 | rows=[158] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I159 | value='99' | fill=00000000 | rows=[158] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J159 | value='116' | fill=00000000 | rows=[158] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K159 | value='134' | fill=00000000 | rows=[158] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L159 | value='139' | fill=00000000 | rows=[158] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M159 | value='177' | fill=00000000 | rows=[158] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N159 | value='145' | fill=00000000 | rows=[158] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A160 | value='E07000238' | fill=FF00B0F0 | rows=[159] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B160 | value='Wychavon' | fill=FF00B050 | rows=[159] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C160 | value='Non-metropolitan District' | fill=FF00B050 | rows=[159] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D160 | value='110' | fill=00000000 | rows=[159] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E160 | value='98' | fill=00000000 | rows=[159] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F160 | value='107' | fill=00000000 | rows=[159] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G160 | value='87' | fill=00000000 | rows=[159] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H160 | value='67' | fill=00000000 | rows=[159] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I160 | value='93' | fill=00000000 | rows=[159] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J160 | value='95' | fill=00000000 | rows=[159] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K160 | value='120' | fill=00000000 | rows=[159] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L160 | value='167' | fill=00000000 | rows=[159] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M160 | value='170' | fill=00000000 | rows=[159] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N160 | value='174' | fill=00000000 | rows=[159] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A161 | value='E07000239' | fill=FF00B0F0 | rows=[160] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B161 | value='Wyre Forest' | fill=FF00B050 | rows=[160] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C161 | value='Non-metropolitan District' | fill=FF00B050 | rows=[160] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D161 | value='91' | fill=00000000 | rows=[160] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E161 | value='104' | fill=00000000 | rows=[160] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F161 | value='112' | fill=00000000 | rows=[160] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G161 | value='137' | fill=00000000 | rows=[160] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H161 | value='80' | fill=00000000 | rows=[160] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I161 | value='82' | fill=00000000 | rows=[160] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J161 | value='126' | fill=00000000 | rows=[160] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K161 | value='116' | fill=00000000 | rows=[160] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L161 | value='165' | fill=00000000 | rows=[160] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M161 | value='156' | fill=00000000 | rows=[160] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N161 | value='127' | fill=00000000 | rows=[160] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A162 | value='E12000006' | fill=FF00B0F0 | rows=[161] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B162 | value='EAST' | fill=FF00B050 | rows=[161] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C162 | value='Region' | fill=FF00B050 | rows=[161] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D162 | value='4887' | fill=00000000 | rows=[161] | cols=[3] | col_header=False | row_header=False | metadata=False
