=== transport-table06.xlsx ===
Cell C1 | value='Key services' | fill=FFFFFF00 | rows=[0] | cols=[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17] | col_header=True | row_header=False | metadata=False
Cell G47 | value='99.9' | fill=9 | rows=[46] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H47 | value='66.3' | fill=9 | rows=[46] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I47 | value='99.14' | fill=9 | rows=[46] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J47 | value='72.65' | fill=9 | rows=[46] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K47 | value='99.92' | fill=9 | rows=[46] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L47 | value='80.59' | fill=9 | rows=[46] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M47 | value='92.04' | fill=9 | rows=[46] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N47 | value='43.94' | fill=9 | rows=[46] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O47 | value='99.98' | fill=9 | rows=[46] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P47 | value='81.27' | fill=9 | rows=[46] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q47 | value='90.71' | fill=9 | rows=[46] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R47 | value='24.5' | fill=9 | rows=[46] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B48 | value='Car (new method)' | fill=FF00B050 | rows=[47] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C48 | value='99.84' | fill=9 | rows=[47] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D48 | value='99.77' | fill=9 | rows=[47] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E48 | value='99.86' | fill=9 | rows=[47] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F48 | value='99.84' | fill=9 | rows=[47] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G48 | value='99.87' | fill=9 | rows=[47] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H48 | value='99.59' | fill=9 | rows=[47] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I48 | value='99.87' | fill=9 | rows=[47] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J48 | value='99.61' | fill=9 | rows=[47] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K48 | value='99.84' | fill=9 | rows=[47] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L48 | value='99.64' | fill=9 | rows=[47] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M48 | value='99.75' | fill=9 | rows=[47] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N48 | value='98.19' | fill=9 | rows=[47] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O48 | value='99.85' | fill=9 | rows=[47] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P48 | value='99.6' | fill=9 | rows=[47] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q48 | value='99.39' | fill=9 | rows=[47] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R48 | value='88.34' | fill=9 | rows=[47] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A49 | value='2013' | fill=FF00B050 | rows=[48] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B49 | value='Public Transport / Walking' | fill=FF00B050 | rows=[48] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C49 | value='99.72' | fill=9 | rows=[48] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D49 | value='86.3' | fill=9 | rows=[48] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E49 | value='99.87' | fill=9 | rows=[48] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F49 | value='93.82' | fill=9 | rows=[48] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G49 | value='97.97' | fill=9 | rows=[48] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H49 | value='63.68' | fill=9 | rows=[48] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I49 | value='97.78' | fill=9 | rows=[48] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J49 | value='71.48' | fill=9 | rows=[48] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K49 | value='98.54' | fill=9 | rows=[48] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L49 | value='79.22' | fill=9 | rows=[48] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M49 | value='77.77' | fill=9 | rows=[48] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N49 | value='37.02' | fill=9 | rows=[48] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O49 | value='99.77' | fill=9 | rows=[48] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P49 | value='85.42' | fill=9 | rows=[48] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q49 | value='71.95' | fill=9 | rows=[48] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R49 | value='26.99' | fill=9 | rows=[48] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B50 | value='Cycle' | fill=FF00B050 | rows=[49] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C50 | value='99.99' | fill=9 | rows=[49] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D50 | value='85.01' | fill=9 | rows=[49] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E50 | value='100' | fill=9 | rows=[49] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F50 | value='96.5' | fill=9 | rows=[49] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G50 | value='99.91' | fill=9 | rows=[49] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H50 | value='66.78' | fill=9 | rows=[49] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I50 | value='99.19' | fill=9 | rows=[49] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J50 | value='73.09' | fill=9 | rows=[49] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K50 | value='99.92' | fill=9 | rows=[49] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L50 | value='79.87' | fill=9 | rows=[49] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M50 | value='92.59' | fill=9 | rows=[49] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N50 | value='44.03' | fill=9 | rows=[49] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O50 | value='99.98' | fill=9 | rows=[49] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P50 | value='82.72' | fill=9 | rows=[49] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q50 | value='90.4' | fill=9 | rows=[49] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R50 | value='24.38' | fill=9 | rows=[49] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B51 | value='Car (new method)' | fill=FF00B050 | rows=[50] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C51 | value='100' | fill=9 | rows=[50] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D51 | value='99.86' | fill=9 | rows=[50] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E51 | value='100' | fill=9 | rows=[50] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F51 | value='99.99' | fill=9 | rows=[50] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G51 | value='100' | fill=9 | rows=[50] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H51 | value='99.77' | fill=9 | rows=[50] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I51 | value='99.99' | fill=9 | rows=[50] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J51 | value='99.8' | fill=9 | rows=[50] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K51 | value='100' | fill=9 | rows=[50] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L51 | value='99.85' | fill=9 | rows=[50] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M51 | value='99.96' | fill=9 | rows=[50] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N51 | value='98.59' | fill=9 | rows=[50] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O51 | value='100' | fill=9 | rows=[50] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P51 | value='99.74' | fill=9 | rows=[50] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q51 | value='99.43' | fill=9 | rows=[50] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R51 | value='88.89' | fill=9 | rows=[50] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A52 | value='Number of people with access within upper threshold' | fill=FFFFFF00 | rows=[51] | cols=[0] | col_header=True | row_header=False | metadata=False
Cell A53 | value='2007' | fill=FF00B050 | rows=[52] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B53 | value='Public Transport / Walking' | fill=FF00B050 | rows=[52] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C53 | value='29708600' | fill=9 | rows=[52] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D53 | value='6851400' | fill=9 | rows=[52] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E53 | value='2750700' | fill=9 | rows=[52] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F53 | value='597700' | fill=9 | rows=[52] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G53 | value='2398800' | fill=9 | rows=[52] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H53 | value='507500' | fill=9 | rows=[52] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I53 | value='2158600' | fill=9 | rows=[52] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J53 | value='461500' | fill=9 | rows=[52] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K53 | value='17008000' | fill=9 | rows=[52] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L53 | value='3810500' | fill=9 | rows=[52] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M53 | value='16857600' | fill=9 | rows=[52] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N53 | value='3645500' | fill=9 | rows=[52] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O53 | value='17035700' | fill=9 | rows=[52] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P53 | value='3898300' | fill=9 | rows=[52] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q53 | value='..' | fill=9 | rows=[52] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R53 | value='..' | fill=9 | rows=[52] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B54 | value='Cycle' | fill=FF00B050 | rows=[53] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C54 | value='29715600' | fill=9 | rows=[53] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D54 | value='6892200' | fill=9 | rows=[53] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E54 | value='2751100' | fill=9 | rows=[53] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F54 | value='607900' | fill=9 | rows=[53] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G54 | value='2402700' | fill=9 | rows=[53] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H54 | value='523100' | fill=9 | rows=[53] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I54 | value='2157400' | fill=9 | rows=[53] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J54 | value='468000' | fill=9 | rows=[53] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K54 | value='17038300' | fill=9 | rows=[53] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L54 | value='3846100' | fill=9 | rows=[53] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M54 | value='16996900' | fill=9 | rows=[53] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N54 | value='3725400' | fill=9 | rows=[53] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O54 | value='17039700' | fill=9 | rows=[53] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P54 | value='3891300' | fill=9 | rows=[53] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q54 | value='..' | fill=9 | rows=[53] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R54 | value='..' | fill=9 | rows=[53] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B55 | value='Car' | fill=FF00B050 | rows=[54] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C55 | value='29720100' | fill=9 | rows=[54] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D55 | value='7170700' | fill=9 | rows=[54] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E55 | value='2751100' | fill=9 | rows=[54] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F55 | value='608600' | fill=9 | rows=[54] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G55 | value='2402700' | fill=9 | rows=[54] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H55 | value='545900' | fill=9 | rows=[54] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I55 | value='2161500' | fill=9 | rows=[54] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J55 | value='480000' | fill=9 | rows=[54] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K55 | value='17039700' | fill=9 | rows=[54] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L55 | value='4028700' | fill=9 | rows=[54] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M55 | value='17039700' | fill=9 | rows=[54] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N55 | value='4028700' | fill=9 | rows=[54] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O55 | value='17039700' | fill=9 | rows=[54] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P55 | value='4028700' | fill=9 | rows=[54] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q55 | value='..' | fill=9 | rows=[54] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R55 | value='..' | fill=9 | rows=[54] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A56 | value='2008' | fill=FF00B050 | rows=[55] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B56 | value='Public Transport / Walking' | fill=FF00B050 | rows=[55] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C56 | value='30176200' | fill=9 | rows=[55] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D56 | value='7114700' | fill=9 | rows=[55] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E56 | value='2718100' | fill=9 | rows=[55] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F56 | value='590100' | fill=9 | rows=[55] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G56 | value='2361800' | fill=9 | rows=[55] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H56 | value='499800' | fill=9 | rows=[55] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I56 | value='2192500' | fill=9 | rows=[55] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J56 | value='481400' | fill=9 | rows=[55] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K56 | value='17006300' | fill=9 | rows=[55] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L56 | value='3810200' | fill=9 | rows=[55] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M56 | value='16840900' | fill=9 | rows=[55] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N56 | value='3639000' | fill=9 | rows=[55] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O56 | value='17029900' | fill=9 | rows=[55] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P56 | value='3891400' | fill=9 | rows=[55] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q56 | value='..' | fill=9 | rows=[55] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R56 | value='..' | fill=9 | rows=[55] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B57 | value='Cycle' | fill=FF00B050 | rows=[56] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C57 | value='30178800' | fill=9 | rows=[56] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D57 | value='7176200' | fill=9 | rows=[56] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E57 | value='2718400' | fill=9 | rows=[56] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F57 | value='600100' | fill=9 | rows=[56] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G57 | value='2366700' | fill=9 | rows=[56] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H57 | value='516300' | fill=9 | rows=[56] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I57 | value='2190900' | fill=9 | rows=[56] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J57 | value='488100' | fill=9 | rows=[56] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K57 | value='17032200' | fill=9 | rows=[56] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L57 | value='3846600' | fill=9 | rows=[56] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M57 | value='16990800' | fill=9 | rows=[56] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N57 | value='3725500' | fill=9 | rows=[56] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O57 | value='17033600' | fill=9 | rows=[56] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P57 | value='3889100' | fill=9 | rows=[56] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q57 | value='..' | fill=9 | rows=[56] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R57 | value='..' | fill=9 | rows=[56] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B58 | value='Car' | fill=FF00B050 | rows=[57] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C58 | value='30181300' | fill=9 | rows=[57] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D58 | value='7286700' | fill=9 | rows=[57] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E58 | value='2718400' | fill=9 | rows=[57] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F58 | value='600800' | fill=9 | rows=[57] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G58 | value='2366700' | fill=9 | rows=[57] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H58 | value='539100' | fill=9 | rows=[57] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I58 | value='2196600' | fill=9 | rows=[57] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J58 | value='501400' | fill=9 | rows=[57] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K58 | value='17033600' | fill=9 | rows=[57] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L58 | value='4029100' | fill=9 | rows=[57] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M58 | value='17033600' | fill=9 | rows=[57] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N58 | value='4029100' | fill=9 | rows=[57] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O58 | value='17033600' | fill=9 | rows=[57] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P58 | value='4029100' | fill=9 | rows=[57] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q58 | value='..' | fill=9 | rows=[57] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R58 | value='..' | fill=9 | rows=[57] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A59 | value='2009' | fill=FF00B050 | rows=[58] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B59 | value='Public Transport / Walking' | fill=FF00B050 | rows=[58] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C59 | value='30424100' | fill=9 | rows=[58] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D59 | value='6121300' | fill=9 | rows=[58] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E59 | value='2697500' | fill=9 | rows=[58] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F59 | value='505900' | fill=9 | rows=[58] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G59 | value='2339700' | fill=9 | rows=[58] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H59 | value='433800' | fill=9 | rows=[58] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I59 | value='2184300' | fill=9 | rows=[58] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J59 | value='407400' | fill=9 | rows=[58] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K59 | value='17914400' | fill=9 | rows=[58] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L59 | value='3594600' | fill=9 | rows=[58] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M59 | value='17554200' | fill=9 | rows=[58] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N59 | value='3151700' | fill=9 | rows=[58] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O59 | value='17926100' | fill=9 | rows=[58] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P59 | value='3597100' | fill=9 | rows=[58] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q59 | value='17385300' | fill=9 | rows=[58] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R59 | value='2665900' | fill=9 | rows=[58] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B60 | value='Cycle' | fill=FF00B050 | rows=[59] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C60 | value='30426500' | fill=9 | rows=[59] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D60 | value='7209400' | fill=9 | rows=[59] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E60 | value='2697800' | fill=9 | rows=[59] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F60 | value='590200' | fill=9 | rows=[59] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G60 | value='2342200' | fill=9 | rows=[59] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H60 | value='506500' | fill=9 | rows=[59] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I60 | value='2173500' | fill=9 | rows=[59] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J60 | value='470500' | fill=9 | rows=[59] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K60 | value='17928000' | fill=9 | rows=[59] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L60 | value='4191800' | fill=9 | rows=[59] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M60 | value='17166500' | fill=9 | rows=[59] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N60 | value='3236000' | fill=9 | rows=[59] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O60 | value='17929400' | fill=9 | rows=[59] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P60 | value='4117400' | fill=9 | rows=[59] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q60 | value='17527500' | fill=9 | rows=[59] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R60 | value='2621900' | fill=9 | rows=[59] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B61 | value='Car' | fill=FF00B050 | rows=[60] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C61 | value='30429000' | fill=9 | rows=[60] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D61 | value='7334900' | fill=9 | rows=[60] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E61 | value='2697800' | fill=9 | rows=[60] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F61 | value='590900' | fill=9 | rows=[60] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G61 | value='2342600' | fill=9 | rows=[60] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H61 | value='533400' | fill=9 | rows=[60] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I61 | value='2188600' | fill=9 | rows=[60] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J61 | value='506700' | fill=9 | rows=[60] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K61 | value='17929400' | fill=9 | rows=[60] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L61 | value='4273900' | fill=9 | rows=[60] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M61 | value='17929400' | fill=9 | rows=[60] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N61 | value='4273900' | fill=9 | rows=[60] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O61 | value='17929400' | fill=9 | rows=[60] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P61 | value='4273900' | fill=9 | rows=[60] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q61 | value='17929400' | fill=9 | rows=[60] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R61 | value='4272400' | fill=9 | rows=[60] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A62 | value='2010' | fill=FF00B050 | rows=[61] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B62 | value='Public Transport / Walking' | fill=FF00B050 | rows=[61] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C62 | value='30715300' | fill=9 | rows=[61] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D62 | value='7054700' | fill=9 | rows=[61] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E62 | value='2703300' | fill=9 | rows=[61] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F62 | value='572000' | fill=9 | rows=[61] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G62 | value='2315800' | fill=9 | rows=[61] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H62 | value='480200' | fill=9 | rows=[61] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I62 | value='2180600' | fill=9 | rows=[61] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J62 | value='470500' | fill=9 | rows=[61] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K62 | value='17893600' | fill=9 | rows=[61] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L62 | value='4026400' | fill=9 | rows=[61] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M62 | value='17251900' | fill=9 | rows=[61] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N62 | value='3349200' | fill=9 | rows=[61] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O62 | value='17903600' | fill=9 | rows=[61] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P62 | value='4044200' | fill=9 | rows=[61] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q62 | value='17220100' | fill=9 | rows=[61] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R62 | value='2889000' | fill=9 | rows=[61] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B63 | value='Cycle' | fill=FF00B050 | rows=[62] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C63 | value='30721900' | fill=9 | rows=[62] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D63 | value='7202700' | fill=9 | rows=[62] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E63 | value='2704300' | fill=9 | rows=[62] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F63 | value='589200' | fill=9 | rows=[62] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G63 | value='2322500' | fill=9 | rows=[62] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H63 | value='510000' | fill=9 | rows=[62] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I63 | value='2182500' | fill=9 | rows=[62] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J63 | value='486600' | fill=9 | rows=[62] | cols=[9] | col_header=False | row_header=False | metadata=False
