=== transport-table01.xlsx ===
Cell A1 | value='Department for Transport statistics' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell G55 | value='51.63' | fill=00000000 | rows=[54] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H55 | value='55.13' | fill=00000000 | rows=[54] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I55 | value='48.91' | fill=00000000 | rows=[54] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J55 | value='..' | fill=00000000 | rows=[54] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K55 | value='58.77' | fill=00000000 | rows=[54] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L55 | value='60.91' | fill=00000000 | rows=[54] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M55 | value='31.39' | fill=00000000 | rows=[54] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N55 | value='36.62' | fill=00000000 | rows=[54] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O55 | value='59.78' | fill=00000000 | rows=[54] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P55 | value='61.52' | fill=00000000 | rows=[54] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q55 | value='43.87' | fill=00000000 | rows=[54] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R55 | value='48.69' | fill=00000000 | rows=[54] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B56 | value='Car (new method)' | fill=FF00B050 | rows=[55] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C56 | value='89.35' | fill=00000000 | rows=[55] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D56 | value='89.47' | fill=00000000 | rows=[55] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E56 | value='58.6' | fill=00000000 | rows=[55] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F56 | value='59.02' | fill=00000000 | rows=[55] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G56 | value='74.25' | fill=00000000 | rows=[55] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H56 | value='74.92' | fill=00000000 | rows=[55] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I56 | value='83.27' | fill=00000000 | rows=[55] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J56 | value='..' | fill=00000000 | rows=[55] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K56 | value='75.69' | fill=00000000 | rows=[55] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L56 | value='75.83' | fill=00000000 | rows=[55] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M56 | value='64.65' | fill=00000000 | rows=[55] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N56 | value='66.74' | fill=00000000 | rows=[55] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O56 | value='66.74' | fill=00000000 | rows=[55] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P56 | value='66.95' | fill=00000000 | rows=[55] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q56 | value='60.44' | fill=00000000 | rows=[55] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R56 | value='62.07' | fill=00000000 | rows=[55] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A57 | value='1 The number/percentage of the population that can access a given services within a reasonable time. Please see the key definitions and terms note for further information on methods.' | fill=FF00B0F0 | rows=[56] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A58 | value='2 Users are the population of the local area for the relevant service, e.g. for primary schools, the users are children aged 5-10. Please see the guidance note for a full list of user groups.' | fill=FF00B0F0 | rows=[57] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A59 | value='3 The at risk users looks at particular social groups at risk of exclusion, e.g. for primary schools, the at risk users are children aged 5-10 known to be eligible for free school meals. Please see the guidance note for a full list of user groups.' | fill=FF00B0F0 | rows=[58] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A60 | value='4 An at risk group is not measured for the Further Education service.' | fill=FF00B0F0 | rows=[59] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A61 | value='5 A new method has been adopted in 2010 using Trafficmaster congestion data to calculate travel times for the car mode, as opposed to using default speeds. Please see the guidance note for further information.' | fill=FF00B0F0 | rows=[60] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A62 | value='6 Public transport/walking data were not updated for 2012 due to a data quality issue. Please see 2013 statistical release or the guidance notes document for details.' | fill=FF00B0F0 | rows=[61] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A63 | value='7 A new method has been adopted in 2013 for the public transport/walking mode. Please see guidance notes document for details. The 2011 results have been recalculated on the new basis.' | fill=FF00B0F0 | rows=[62] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A64 | value='Telephone: 020 7944 4139' | fill=FF00B0F0 | rows=[63] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell R64 | value='Source: DfT Accessibility Statistics' | fill=FF00B0F0 | rows=[63] | cols=[17] | col_header=False | row_header=False | metadata=True
Cell A65 | value='Email: subnational.stats@dft.gsi.gov.uk' | fill=FF00B0F0 | rows=[64] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell R65 | value='Last updated: September 2014' | fill=FF00B0F0 | rows=[64] | cols=[17] | col_header=False | row_header=False | metadata=True
Cell A66 | value='https://www.gov.uk/transport-statistics-notes-and-guidance-transport-accessibility' | fill=FF00B0F0 | rows=[65] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell R66 | value='Next update: To be advised' | fill=FF00B0F0 | rows=[65] | cols=[17] | col_header=False | row_header=False | metadata=True
Cell A67 | value='The figures in this table are outside the scope of National Statistics' | fill=FF00B0F0 | rows=[66] | cols=[0] | col_header=False | row_header=False | metadata=True

