=== transport-table03.xlsx ===
Cell A1 | value='Department for Transport statistics' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell J56 | value='..' | fill=9 | rows=[55] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K56 | value='99.94' | fill=9 | rows=[55] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L56 | value='99.94' | fill=9 | rows=[55] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M56 | value='99.77' | fill=9 | rows=[55] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N56 | value='99.95' | fill=9 | rows=[55] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O56 | value='99.92' | fill=9 | rows=[55] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P56 | value='99.94' | fill=9 | rows=[55] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q56 | value='98.08' | fill=9 | rows=[55] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R56 | value='99.23' | fill=9 | rows=[55] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A57 | value='1 The at risk users looks at particular social groups at risk of exclusion, e.g. for primary schools, the at risk users are children aged 5-10 known to be eligible for free school meals. Please see the guidance note for a full list of user groups.' | fill=FF00B0F0 | rows=[56] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A58 | value='2 The number and proportion of users in a local area who can access a service within set time limits. For further information on details on the lower and upper thresholds and how they are derived please see the guidance note.' | fill=FF00B0F0 | rows=[57] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A59 | value='3 An at risk group is not measured for the Further Education service.' | fill=FF00B0F0 | rows=[58] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A60 | value='4 A new method has been adopted in 2010 using Trafficmaster congestion data to calculate travel times for the car mode, as opposed to using default speeds. Please see the guidance note for further information.' | fill=FF00B0F0 | rows=[59] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A61 | value='5 Public transport/walking data were not updated for 2012 due to a data quality issue. Please see 2013 statistical release or the guidance notes document for details.' | fill=FF00B0F0 | rows=[60] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A62 | value='6 A new method has been adopted in 2013 for the public transport/walking mode. Please see guidance notes document for details. The 2011 results have been recalculated on the new basis.' | fill=FF00B0F0 | rows=[61] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell A63 | value='Telephone: 020 7944 4139' | fill=FF00B0F0 | rows=[62] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell R63 | value='Source: DfT Accessibility Statistics' | fill=FF00B0F0 | rows=[62] | cols=[17] | col_header=False | row_header=False | metadata=True
Cell A64 | value='Email: subnational.stats@dft.gsi.gov.uk' | fill=FF00B0F0 | rows=[63] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell R64 | value='Last updated: September 2014' | fill=FF00B0F0 | rows=[63] | cols=[17] | col_header=False | row_header=False | metadata=True
Cell A65 | value='https://www.gov.uk/transport-statistics-notes-and-guidance-transport-accessibility' | fill=FF00B0F0 | rows=[64] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell R65 | value='Next update: To be advised' | fill=FF00B0F0 | rows=[64] | cols=[17] | col_header=False | row_header=False | metadata=True
Cell A66 | value='The figures in this table are outside the scope of National Statistics' | fill=FF00B0F0 | rows=[65] | cols=[0] | col_header=False | row_header=False | metadata=True

