=== geography-table03.xlsx ===
Cell B1 | value='Green areas - Local areas' | fill=FF00B0F0 | rows=[0] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell D372 | value='1144510.31828401' | fill=00000000 | rows=[371] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B373 | value='·  Eastern Switzerland' | fill=FF00B050 | rows=[372] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D373 | value='8666799.04835954' | fill=00000000 | rows=[372] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B374 | value='·  Central Switzerland' | fill=FF00B050 | rows=[373] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D374 | value='3504398.87851531' | fill=00000000 | rows=[373] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B375 | value='·  Ticino' | fill=FF00B050 | rows=[374] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D375 | value='2383457.77703773' | fill=00000000 | rows=[374] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B376 | value='Türkiye' | fill=FF00B050 | rows=[375] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell B377 | value='·  Istanbul' | fill=FF00B050 | rows=[376] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D377 | value='3590284.57534561' | fill=00000000 | rows=[376] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B378 | value='·  Thrace' | fill=FF00B050 | rows=[377] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D378 | value='7264921.39453243' | fill=00000000 | rows=[377] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B379 | value='·  Southern Marmara - West' | fill=FF00B050 | rows=[378] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D379 | value='18651749.6796304' | fill=00000000 | rows=[378] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B380 | value='·  Izmir' | fill=FF00B050 | rows=[379] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D380 | value='9281679.76932151' | fill=00000000 | rows=[379] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B381 | value='·  Southern Aegean' | fill=FF00B050 | rows=[380] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D381 | value='26003396.3950562' | fill=00000000 | rows=[380] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B382 | value='·  Northern Aegean' | fill=FF00B050 | rows=[381] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D382 | value='30165649.2148546' | fill=00000000 | rows=[381] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B383 | value='·  Eastern Marmara - South' | fill=FF00B050 | rows=[382] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D383 | value='18799708.2926759' | fill=00000000 | rows=[382] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B384 | value='·  Eastern Marmara - North' | fill=FF00B050 | rows=[383] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D384 | value='16844796.2291774' | fill=00000000 | rows=[383] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B385 | value='·  Ankara' | fill=FF00B050 | rows=[384] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D385 | value='12769037.2697198' | fill=00000000 | rows=[384] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B386 | value='·  Central Anatolia - West and South' | fill=FF00B050 | rows=[385] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D386 | value='23558015.2438618' | fill=00000000 | rows=[385] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B387 | value='·  Mediterranean region - West' | fill=FF00B050 | rows=[386] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D387 | value='28718671.4311814' | fill=00000000 | rows=[386] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B388 | value='·  Mediterranean region - Middle' | fill=FF00B050 | rows=[387] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D388 | value='22187185.4646783' | fill=00000000 | rows=[387] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B389 | value='·  Mediterranean region - East' | fill=FF00B050 | rows=[388] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D389 | value='16491378.2183492' | fill=00000000 | rows=[388] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B390 | value='·  Central Anatolia - Middle' | fill=FF00B050 | rows=[389] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D390 | value='13492995.8689948' | fill=00000000 | rows=[389] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B391 | value='·  Central Anatolia - East' | fill=FF00B050 | rows=[390] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D391 | value='33645508.8356955' | fill=00000000 | rows=[390] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B392 | value='·  Western Black Sea - West' | fill=FF00B050 | rows=[391] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D392 | value='9446129.23423333' | fill=00000000 | rows=[391] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B393 | value='·  Western Black Sea - Middle and East' | fill=FF00B050 | rows=[392] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D393 | value='22768816.8990367' | fill=00000000 | rows=[392] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B394 | value='·  Middle Black Sea' | fill=FF00B050 | rows=[393] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D394 | value='26209944.9911163' | fill=00000000 | rows=[393] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B395 | value='·  Eastern Black Sea' | fill=FF00B050 | rows=[394] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D395 | value='33673306.8790651' | fill=00000000 | rows=[394] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B396 | value='·  Northeastern Anatolia - West' | fill=FF00B050 | rows=[395] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D396 | value='33160923.0391805' | fill=00000000 | rows=[395] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B397 | value='·  Northeastern Anatolia - East' | fill=FF00B050 | rows=[396] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D397 | value='21712960.4728501' | fill=00000000 | rows=[396] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B398 | value='·  Eastern Anatolia - West' | fill=FF00B050 | rows=[397] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D398 | value='29089200.7871948' | fill=00000000 | rows=[397] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B399 | value='·  Eastern Anatolia - East' | fill=FF00B050 | rows=[398] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D399 | value='30626575.3349576' | fill=00000000 | rows=[398] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B400 | value='·  Southeastern Anatolia - West' | fill=FF00B050 | rows=[399] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D400 | value='8197496.04632342' | fill=00000000 | rows=[399] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B401 | value='·  Southeastern Anatolia - Middle' | fill=FF00B050 | rows=[400] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D401 | value='13260356.0926896' | fill=00000000 | rows=[400] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B402 | value='·  Southeastern Anatolia - East' | fill=FF00B050 | rows=[401] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D402 | value='18189336.527269' | fill=00000000 | rows=[401] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B403 | value='United Kingdom' | fill=FF00B050 | rows=[402] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell B404 | value='·  North East England' | fill=FF00B050 | rows=[403] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D404 | value='6546392.03713146' | fill=00000000 | rows=[403] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B405 | value='·  North West England' | fill=FF00B050 | rows=[404] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D405 | value='11642487.9990572' | fill=00000000 | rows=[404] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B406 | value='·  Yorkshire and The Humber' | fill=FF00B050 | rows=[405] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D406 | value='9093955.18526755' | fill=00000000 | rows=[405] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B407 | value='·  East Midlands' | fill=FF00B050 | rows=[406] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D407 | value='7164174.83226865' | fill=00000000 | rows=[406] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B408 | value='·  West Midlands' | fill=FF00B050 | rows=[407] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D408 | value='8438236.26758231' | fill=00000000 | rows=[407] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B409 | value='·  East of England' | fill=FF00B050 | rows=[408] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D409 | value='7801162.79948894' | fill=00000000 | rows=[408] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B410 | value='·  Greater London' | fill=FF00B050 | rows=[409] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D410 | value='828615.588746964' | fill=00000000 | rows=[409] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B411 | value='·  South East England' | fill=FF00B050 | rows=[410] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D411 | value='12903610.4562915' | fill=00000000 | rows=[410] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B412 | value='·  South West England' | fill=FF00B050 | rows=[411] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D412 | value='18222988.3468133' | fill=00000000 | rows=[411] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B413 | value='·  Wales' | fill=FF00B050 | rows=[412] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D413 | value='19286728.4448399' | fill=00000000 | rows=[412] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B414 | value='·  Scotland' | fill=FF00B050 | rows=[413] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D414 | value='70022743.3317657' | fill=00000000 | rows=[413] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B415 | value='·  Northern Ireland' | fill=FF00B050 | rows=[414] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D415 | value='12657655.9979015' | fill=00000000 | rows=[414] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B416 | value='United States' | fill=FF00B050 | rows=[415] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell B417 | value='·  Alabama' | fill=FF00B050 | rows=[416] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D417 | value='123543083.993813' | fill=00000000 | rows=[416] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B418 | value='·  Alaska' | fill=FF00B050 | rows=[417] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D418 | value='1088968833.57298' | fill=00000000 | rows=[417] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B419 | value='·  Arizona' | fill=FF00B050 | rows=[418] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D419 | value='213303911.418022' | fill=00000000 | rows=[418] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B420 | value='·  Arkansas' | fill=FF00B050 | rows=[419] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D420 | value='107932790.344537' | fill=00000000 | rows=[419] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B421 | value='·  California' | fill=FF00B050 | rows=[420] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D421 | value='281559806.148091' | fill=00000000 | rows=[420] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B422 | value='·  Colorado' | fill=FF00B050 | rows=[421] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D422 | value='221961448.421129' | fill=00000000 | rows=[421] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B423 | value='·  Connecticut' | fill=FF00B050 | rows=[422] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D423 | value='11606316.6129157' | fill=00000000 | rows=[422] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B424 | value='·  Delaware' | fill=FF00B050 | rows=[423] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D424 | value='2962118.63852219' | fill=00000000 | rows=[423] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B425 | value='·  District of Columbia' | fill=FF00B050 | rows=[424] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D425 | value='80648.0665358622' | fill=00000000 | rows=[424] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B426 | value='·  Florida' | fill=FF00B050 | rows=[425] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D426 | value='111155369.426525' | fill=00000000 | rows=[425] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B427 | value='·  Georgia' | fill=FF00B050 | rows=[426] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D427 | value='132669059.321495' | fill=00000000 | rows=[426] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B428 | value='·  Hawaii' | fill=FF00B050 | rows=[427] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D428 | value='13319451.7786238' | fill=00000000 | rows=[427] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B429 | value='·  Idaho' | fill=FF00B050 | rows=[428] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D429 | value='183470550.667586' | fill=00000000 | rows=[428] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B430 | value='·  Illinois' | fill=FF00B050 | rows=[429] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D430 | value='47464013.1645695' | fill=00000000 | rows=[429] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B431 | value='·  Indiana' | fill=FF00B050 | rows=[430] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D431 | value='41833595.1793732' | fill=00000000 | rows=[430] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B432 | value='·  Iowa' | fill=FF00B050 | rows=[431] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D432 | value='40636348.8838545' | fill=00000000 | rows=[431] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B433 | value='·  Kansas' | fill=FF00B050 | rows=[432] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D433 | value='111445235.673471' | fill=00000000 | rows=[432] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B434 | value='·  Kentucky' | fill=FF00B050 | rows=[433] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D434 | value='86115579.2413067' | fill=00000000 | rows=[433] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B435 | value='·  Louisiana' | fill=FF00B050 | rows=[434] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D435 | value='83309028.4819523' | fill=00000000 | rows=[434] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B436 | value='·  Maine' | fill=FF00B050 | rows=[435] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D436 | value='77923059.5605953' | fill=00000000 | rows=[435] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B437 | value='·  Maryland' | fill=FF00B050 | rows=[436] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D437 | value='18988879.2164069' | fill=00000000 | rows=[436] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B438 | value='·  Massachusetts' | fill=FF00B050 | rows=[437] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D438 | value='18392414.0368549' | fill=00000000 | rows=[437] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B439 | value='·  Michigan' | fill=FF00B050 | rows=[438] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D439 | value='115486545.267046' | fill=00000000 | rows=[438] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B440 | value='·  Minnesota' | fill=FF00B050 | rows=[439] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D440 | value='118595949.18928' | fill=00000000 | rows=[439] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B441 | value='·  Mississippi' | fill=FF00B050 | rows=[440] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D441 | value='104658924.143477' | fill=00000000 | rows=[440] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B442 | value='·  Missouri' | fill=FF00B050 | rows=[441] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D442 | value='129874122.01409' | fill=00000000 | rows=[441] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B443 | value='·  Montana' | fill=FF00B050 | rows=[442] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D443 | value='313203995.218283' | fill=00000000 | rows=[442] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B444 | value='·  Nebraska' | fill=FF00B050 | rows=[443] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D444 | value='118612009.805389' | fill=00000000 | rows=[443] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B445 | value='·  Nevada' | fill=FF00B050 | rows=[444] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D445 | value='203619359.291061' | fill=00000000 | rows=[444] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B446 | value='·  New Hampshire' | fill=FF00B050 | rows=[445] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D446 | value='22527825.8620433' | fill=00000000 | rows=[445] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B447 | value='·  New Jersey' | fill=FF00B050 | rows=[446] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D447 | value='15150980.6293535' | fill=00000000 | rows=[446] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B448 | value='·  New Mexico' | fill=FF00B050 | rows=[447] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D448 | value='274529776.584183' | fill=00000000 | rows=[447] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B449 | value='·  New York' | fill=FF00B050 | rows=[448] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D449 | value='107304172.291732' | fill=00000000 | rows=[448] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B450 | value='·  North Carolina' | fill=FF00B050 | rows=[449] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D450 | value='107215582.443349' | fill=00000000 | rows=[449] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B451 | value='·  North Dakota' | fill=FF00B050 | rows=[450] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D451 | value='80356295.8251719' | fill=00000000 | rows=[450] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B452 | value='·  Ohio' | fill=FF00B050 | rows=[451] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D452 | value='64163901.531778' | fill=00000000 | rows=[451] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B453 | value='·  Oklahoma' | fill=FF00B050 | rows=[452] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D453 | value='143216225.947429' | fill=00000000 | rows=[452] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B454 | value='·  Oregon' | fill=FF00B050 | rows=[453] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D454 | value='231794463.304779' | fill=00000000 | rows=[453] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B455 | value='·  Pennsylvania' | fill=FF00B050 | rows=[454] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D455 | value='102342764.601261' | fill=00000000 | rows=[454] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B456 | value='·  Rhode Island' | fill=FF00B050 | rows=[455] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D456 | value='2390468.45494197' | fill=00000000 | rows=[455] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B457 | value='·  South Carolina' | fill=FF00B050 | rows=[456] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D457 | value='69380006.0312796' | fill=00000000 | rows=[456] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B458 | value='·  South Dakota' | fill=FF00B050 | rows=[457] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D458 | value='126804553.769029' | fill=00000000 | rows=[457] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B459 | value='·  Tennessee' | fill=FF00B050 | rows=[458] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D459 | value='93435440.2111278' | fill=00000000 | rows=[458] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B460 | value='·  Texas' | fill=FF00B050 | rows=[459] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D460 | value='555353548.568693' | fill=00000000 | rows=[459] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B461 | value='·  Utah' | fill=FF00B050 | rows=[460] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D461 | value='146388286.593354' | fill=00000000 | rows=[460] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B462 | value='·  Vermont' | fill=FF00B050 | rows=[461] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D462 | value='22490598.6534611' | fill=00000000 | rows=[461] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B463 | value='·  Virginia' | fill=FF00B050 | rows=[462] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D463 | value='93963493.7386484' | fill=00000000 | rows=[462] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B464 | value='·  Washington' | fill=FF00B050 | rows=[463] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D464 | value='142009577.073184' | fill=00000000 | rows=[463] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B465 | value='·  West Virginia' | fill=FF00B050 | rows=[464] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D465 | value='61202452.7480849' | fill=00000000 | rows=[464] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B466 | value='·  Wisconsin' | fill=FF00B050 | rows=[465] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D466 | value='101169074.122857' | fill=00000000 | rows=[465] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B467 | value='·  Wyoming' | fill=FF00B050 | rows=[466] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D467 | value='220207370.898272' | fill=00000000 | rows=[466] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B468 | value='Non-OECD economies' | fill=FF00B050 | rows=[467] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell B469 | value='·  Bulgaria' | fill=FF00B050 | rows=[468] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell B470 | value='·  ·  North West' | fill=FF00B050 | rows=[469] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D470 | value='10060683.0274707' | fill=00000000 | rows=[469] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B471 | value='·  ·  North Central' | fill=FF00B050 | rows=[470] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D471 | value='7523646.64326257' | fill=00000000 | rows=[470] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B472 | value='·  ·  North East' | fill=FF00B050 | rows=[471] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D472 | value='6547133.26445281' | fill=00000000 | rows=[471] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B473 | value='·  ·  South East' | fill=FF00B050 | rows=[472] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D473 | value='12003038.8588261' | fill=00000000 | rows=[472] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B474 | value='·  ·  South West' | fill=FF00B050 | rows=[473] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D474 | value='17634636.3831986' | fill=00000000 | rows=[473] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B475 | value='·  ·  South Central' | fill=FF00B050 | rows=[474] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D475 | value='17015836.4410859' | fill=00000000 | rows=[474] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B476 | value='·  Croatia' | fill=FF00B050 | rows=[475] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell B477 | value='·  ·  Pannonian Croatia' | fill=FF00B050 | rows=[476] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D477 | value='15673209.5298828' | fill=00000000 | rows=[476] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B478 | value='·  ·  Adriatic Croatia' | fill=FF00B050 | rows=[477] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D478 | value='23167062.2206802' | fill=00000000 | rows=[477] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B479 | value='·  ·  City of Zagreb' | fill=FF00B050 | rows=[478] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D479 | value='466952.421852727' | fill=00000000 | rows=[478] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B480 | value='·  ·  Northern Croatia' | fill=FF00B050 | rows=[479] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D480 | value='5749500.73934071' | fill=00000000 | rows=[479] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B481 | value='·  Romania' | fill=FF00B050 | rows=[480] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell B482 | value='·  ·  North West' | fill=FF00B050 | rows=[481] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D482 | value='26515681.6196802' | fill=00000000 | rows=[481] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B483 | value='·  ·  Center' | fill=FF00B050 | rows=[482] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D483 | value='27436116.1121788' | fill=00000000 | rows=[482] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B484 | value='·  ·  North East' | fill=FF00B050 | rows=[483] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D484 | value='23292341.8539496' | fill=00000000 | rows=[483] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B485 | value='·  ·  South East' | fill=FF00B050 | rows=[484] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D485 | value='12486032.0651189' | fill=00000000 | rows=[484] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B486 | value='·  ·  South - Muntenia' | fill=FF00B050 | rows=[485] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D486 | value='14166341.0872817' | fill=00000000 | rows=[485] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B487 | value='·  ·  Bucharest - Ilfov' | fill=FF00B050 | rows=[486] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D487 | value='649476.524535194' | fill=00000000 | rows=[486] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B488 | value='·  ·  South West Oltenia' | fill=FF00B050 | rows=[487] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D488 | value='17291624.7638674' | fill=00000000 | rows=[487] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B489 | value='·  ·  West' | fill=FF00B050 | rows=[488] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell D489 | value='22301686.4843662' | fill=00000000 | rows=[488] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell B491 | value='© Terms & conditions' | fill=FF00B0F0 | rows=[490] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell E491 | value='Green areas - Local areas' | fill=FF00B0F0 | rows=[490] | cols=[4] | col_header=False | row_header=False | metadata=True

