=== energy-table03.xlsx ===
Cell C2 | value='Hour' | fill=FFFFFF00 | rows=[1, 2] | cols=[2] | col_header=True | row_header=False | metadata=False
Cell N275 | value='0.785216381741058' | fill=00000000 | rows=[274] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O275 | value='0.0584315636858067' | fill=00000000 | rows=[274] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C276 | value='22' | fill=FF00B050 | rows=[275] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D276 | value='1047.67108520356' | fill=00000000 | rows=[275] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E276 | value='1195.02741537772' | fill=00000000 | rows=[275] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F276 | value='1317.77900043031' | fill=00000000 | rows=[275] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G276 | value='55.0226852215018' | fill=00000000 | rows=[275] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H276 | value='2.2741266163578' | fill=00000000 | rows=[275] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I276 | value='2.76698817046308' | fill=00000000 | rows=[275] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J276 | value='3.2279514769271' | fill=00000000 | rows=[275] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K276 | value='0.247628571564295' | fill=00000000 | rows=[275] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L276 | value='0.526599159464559' | fill=00000000 | rows=[275] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M276 | value='0.699768695348527' | fill=00000000 | rows=[275] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N276 | value='0.807530245789501' | fill=00000000 | rows=[275] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O276 | value='0.0598644246678975' | fill=00000000 | rows=[275] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C277 | value='23' | fill=FF00B050 | rows=[276] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D277 | value='1070.25005288771' | fill=00000000 | rows=[276] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E277 | value='1211.64661254052' | fill=00000000 | rows=[276] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F277 | value='1344.37276501187' | fill=00000000 | rows=[276] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G277 | value='58.4812370565047' | fill=00000000 | rows=[276] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H277 | value='2.43147528451046' | fill=00000000 | rows=[276] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I277 | value='2.90999540550132' | fill=00000000 | rows=[276] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J277 | value='3.41505184470479' | fill=00000000 | rows=[276] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K277 | value='0.248422238535173' | fill=00000000 | rows=[276] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L277 | value='0.557792228780934' | fill=00000000 | rows=[276] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M277 | value='0.716705545221811' | fill=00000000 | rows=[276] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N277 | value='0.839658822957871' | fill=00000000 | rows=[276] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O277 | value='0.0646464304381632' | fill=00000000 | rows=[276] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C278 | value='24' | fill=FF00B050 | rows=[277] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D278 | value='1098.80375640569' | fill=00000000 | rows=[277] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E278 | value='1246.10521557168' | fill=00000000 | rows=[277] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F278 | value='1380.77283796459' | fill=00000000 | rows=[277] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G278 | value='56.0343718187264' | fill=00000000 | rows=[277] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H278 | value='2.66822142778805' | fill=00000000 | rows=[277] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I278 | value='3.14344038202054' | fill=00000000 | rows=[277] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J278 | value='3.66391921914567' | fill=00000000 | rows=[277] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K278 | value='0.25387211791575' | fill=00000000 | rows=[277] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L278 | value='0.582817556740277' | fill=00000000 | rows=[277] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M278 | value='0.752601192442066' | fill=00000000 | rows=[277] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N278 | value='0.885588339325207' | fill=00000000 | rows=[277] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O278 | value='0.0664039493044592' | fill=00000000 | rows=[277] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell B279 | value='December' | fill=FF00B050 | rows=[278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300, 301, 302] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C279 | value='Monthly Average' | fill=FF00B050 | rows=[278] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D279 | value='1098.3176467759' | fill=00000000 | rows=[278] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E279 | value='1274.88253366573' | fill=00000000 | rows=[278] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F279 | value='1500.71116747202' | fill=00000000 | rows=[278] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G279 | value='77.3455563827039' | fill=00000000 | rows=[278] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H279 | value='2.09528001057589' | fill=00000000 | rows=[278] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I279 | value='2.97895117606512' | fill=00000000 | rows=[278] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J279 | value='3.93242786496444' | fill=00000000 | rows=[278] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K279 | value='0.390192989963239' | fill=00000000 | rows=[278] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L279 | value='0.604469225990467' | fill=00000000 | rows=[278] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M279 | value='0.777288419799594' | fill=00000000 | rows=[278] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N279 | value='1.01077667541674' | fill=00000000 | rows=[278] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O279 | value='0.0858563162524366' | fill=00000000 | rows=[278] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C280 | value='1' | fill=FF00B050 | rows=[279] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D280 | value='1173.12405567536' | fill=00000000 | rows=[279] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E280 | value='1304.32393805674' | fill=00000000 | rows=[279] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F280 | value='1436.03347198566' | fill=00000000 | rows=[279] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G280 | value='65.3194765058872' | fill=00000000 | rows=[279] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H280 | value='2.6490813705582' | fill=00000000 | rows=[279] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I280 | value='3.21334308090963' | fill=00000000 | rows=[279] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J280 | value='3.58499242384059' | fill=00000000 | rows=[279] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K280 | value='0.245796448279849' | fill=00000000 | rows=[279] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L280 | value='0.653020825128362' | fill=00000000 | rows=[279] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M280 | value='0.811953986792557' | fill=00000000 | rows=[279] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N280 | value='0.93123783293177' | fill=00000000 | rows=[279] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O280 | value='0.0723761025599741' | fill=00000000 | rows=[279] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C281 | value='2' | fill=FF00B050 | rows=[280] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D281 | value='1203.6856308695' | fill=00000000 | rows=[280] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E281 | value='1331.68936159962' | fill=00000000 | rows=[280] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F281 | value='1475.7277246581' | fill=00000000 | rows=[280] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G281 | value='67.1694482966907' | fill=00000000 | rows=[280] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H281 | value='2.72342754032637' | fill=00000000 | rows=[280] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I281 | value='3.35766448399119' | fill=00000000 | rows=[280] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J281 | value='3.75879416413951' | fill=00000000 | rows=[280] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K281 | value='0.272959312429265' | fill=00000000 | rows=[280] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L281 | value='0.670983974452161' | fill=00000000 | rows=[280] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M281 | value='0.838272406104581' | fill=00000000 | rows=[280] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N281 | value='0.965695792760542' | fill=00000000 | rows=[280] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O281 | value='0.0731154577316458' | fill=00000000 | rows=[280] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C282 | value='3' | fill=FF00B050 | rows=[281] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D282 | value='1206.80719321804' | fill=00000000 | rows=[281] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E282 | value='1342.96190752184' | fill=00000000 | rows=[281] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F282 | value='1485.81865346808' | fill=00000000 | rows=[281] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G282 | value='72.3786945001655' | fill=00000000 | rows=[281] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H282 | value='2.76409793887046' | fill=00000000 | rows=[281] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I282 | value='3.43112664843535' | fill=00000000 | rows=[281] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J282 | value='3.83752305533906' | fill=00000000 | rows=[281] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K282 | value='0.298193405395427' | fill=00000000 | rows=[281] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L282 | value='0.673164911383917' | fill=00000000 | rows=[281] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M282 | value='0.851387663721586' | fill=00000000 | rows=[281] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N282 | value='0.991868803361639' | fill=00000000 | rows=[281] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O282 | value='0.0798482106068702' | fill=00000000 | rows=[281] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C283 | value='4' | fill=FF00B050 | rows=[282] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D283 | value='1196.75637115263' | fill=00000000 | rows=[282] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E283 | value='1347.1322575509' | fill=00000000 | rows=[282] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F283 | value='1500.71116747202' | fill=00000000 | rows=[282] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G283 | value='76.3783148420193' | fill=00000000 | rows=[282] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H283 | value='2.75806031106033' | fill=00000000 | rows=[282] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I283 | value='3.45751962444228' | fill=00000000 | rows=[282] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J283 | value='3.88496525359926' | fill=00000000 | rows=[282] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K283 | value='0.311234734941591' | fill=00000000 | rows=[282] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L283 | value='0.667298231983306' | fill=00000000 | rows=[282] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M283 | value='0.856022012673081' | fill=00000000 | rows=[282] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N283 | value='1.01077667541674' | fill=00000000 | rows=[282] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O283 | value='0.0852407475906667' | fill=00000000 | rows=[282] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C284 | value='5' | fill=FF00B050 | rows=[283] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D284 | value='1195.20190363812' | fill=00000000 | rows=[283] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E284 | value='1344.74773441941' | fill=00000000 | rows=[283] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F284 | value='1495.52252231828' | fill=00000000 | rows=[283] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G284 | value='77.8910115823504' | fill=00000000 | rows=[283] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H284 | value='2.7431860764025' | fill=00000000 | rows=[283] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I284 | value='3.42971998202066' | fill=00000000 | rows=[283] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J284 | value='3.93242786496444' | fill=00000000 | rows=[283] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K284 | value='0.324290618062784' | fill=00000000 | rows=[283] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L284 | value='0.664673716322629' | fill=00000000 | rows=[283] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M284 | value='0.853940325576728' | fill=00000000 | rows=[283] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N284 | value='1.00459489089781' | fill=00000000 | rows=[283] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O284 | value='0.0877667102908303' | fill=00000000 | rows=[283] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C285 | value='6' | fill=FF00B050 | rows=[284] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D285 | value='1187.70951176803' | fill=00000000 | rows=[284] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E285 | value='1329.40929266866' | fill=00000000 | rows=[284] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F285 | value='1487.84857769747' | fill=00000000 | rows=[284] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G285 | value='77.548632868077' | fill=00000000 | rows=[284] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H285 | value='2.68922697738458' | fill=00000000 | rows=[284] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I285 | value='3.32355682948924' | fill=00000000 | rows=[284] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J285 | value='3.91247114314487' | fill=00000000 | rows=[284] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K285 | value='0.321858935513349' | fill=00000000 | rows=[284] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L285 | value='0.652010250420884' | fill=00000000 | rows=[284] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M285 | value='0.835867391958079' | fill=00000000 | rows=[284] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N285 | value='0.9992617633408' | fill=00000000 | rows=[284] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O285 | value='0.086869875256858' | fill=00000000 | rows=[284] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C286 | value='7' | fill=FF00B050 | rows=[285] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D286 | value='1152.33396700869' | fill=00000000 | rows=[285] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E286 | value='1284.63690861255' | fill=00000000 | rows=[285] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F286 | value='1463.43838661441' | fill=00000000 | rows=[285] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G286 | value='78.0391334088933' | fill=00000000 | rows=[285] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H286 | value='2.41412486296277' | fill=00000000 | rows=[285] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I286 | value='3.07760778489415' | fill=00000000 | rows=[285] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J286 | value='3.83308935697197' | fill=00000000 | rows=[285] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K286 | value='0.327556079451456' | fill=00000000 | rows=[285] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L286 | value='0.623794243080739' | fill=00000000 | rows=[285] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M286 | value='0.791608278481661' | fill=00000000 | rows=[285] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N286 | value='0.974196742914304' | fill=00000000 | rows=[285] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O286 | value='0.0884015978970085' | fill=00000000 | rows=[285] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C287 | value='8' | fill=FF00B050 | rows=[286] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D287 | value='1131.50860223702' | fill=00000000 | rows=[286] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E287 | value='1239.73508995247' | fill=00000000 | rows=[286] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F287 | value='1427.8596205809' | fill=00000000 | rows=[286] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G287 | value='74.8965591281029' | fill=00000000 | rows=[286] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H287 | value='2.15569179766655' | fill=00000000 | rows=[286] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I287 | value='2.80051479735746' | fill=00000000 | rows=[286] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J287 | value='3.67600429921734' | fill=00000000 | rows=[286] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K287 | value='0.356484332582779' | fill=00000000 | rows=[286] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L287 | value='0.629460524461565' | fill=00000000 | rows=[286] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M287 | value='0.745387205656777' | fill=00000000 | rows=[286] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N287 | value='0.938000174813735' | fill=00000000 | rows=[286] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O287 | value='0.0835663999919789' | fill=00000000 | rows=[286] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C288 | value='9' | fill=FF00B050 | rows=[287] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D288 | value='1138.70481522827' | fill=00000000 | rows=[287] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E288 | value='1234.05380959118' | fill=00000000 | rows=[287] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F288 | value='1405.30391497741' | fill=00000000 | rows=[287] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G288 | value='66.1098563029867' | fill=00000000 | rows=[287] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H288 | value='2.22584996936153' | fill=00000000 | rows=[287] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I288 | value='2.7650718146299' | fill=00000000 | rows=[287] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J288 | value='3.49590100277038' | fill=00000000 | rows=[287] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K288 | value='0.308425651284199' | fill=00000000 | rows=[287] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L288 | value='0.615919851700916' | fill=00000000 | rows=[287] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M288 | value='0.737388372489913' | fill=00000000 | rows=[287] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N288 | value='0.908392880525527' | fill=00000000 | rows=[287] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O288 | value='0.072531223294989' | fill=00000000 | rows=[287] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C289 | value='10' | fill=FF00B050 | rows=[288] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D289 | value='1146.10383018696' | fill=00000000 | rows=[288] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E289 | value='1237.28853650837' | fill=00000000 | rows=[288] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F289 | value='1366.90973177622' | fill=00000000 | rows=[288] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G289 | value='59.1091697016424' | fill=00000000 | rows=[288] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H289 | value='2.32898958180706' | fill=00000000 | rows=[288] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I289 | value='2.75870064105508' | fill=00000000 | rows=[288] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J289 | value='3.22711639966622' | fill=00000000 | rows=[288] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K289 | value='0.249770284512645' | fill=00000000 | rows=[288] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L289 | value='0.615987345694864' | fill=00000000 | rows=[288] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M289 | value='0.737901558296841' | fill=00000000 | rows=[288] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N289 | value='0.87099658297' | fill=00000000 | rows=[288] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O289 | value='0.0671355515560492' | fill=00000000 | rows=[288] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C290 | value='11' | fill=FF00B050 | rows=[289] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D290 | value='1150.36277413812' | fill=00000000 | rows=[289] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E290 | value='1250.96985892042' | fill=00000000 | rows=[289] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F290 | value='1343.79533198979' | fill=00000000 | rows=[289] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G290 | value='55.1912229298683' | fill=00000000 | rows=[289] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H290 | value='2.36815193265074' | fill=00000000 | rows=[289] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I290 | value='2.77899568557909' | fill=00000000 | rows=[289] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J290 | value='3.20073038193068' | fill=00000000 | rows=[289] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K290 | value='0.224704174998915' | fill=00000000 | rows=[289] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L290 | value='0.618588114719182' | fill=00000000 | rows=[289] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M290 | value='0.748638169519053' | fill=00000000 | rows=[289] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N290 | value='0.845858834682741' | fill=00000000 | rows=[289] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O290 | value='0.0630497794157493' | fill=00000000 | rows=[289] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C291 | value='12' | fill=FF00B050 | rows=[290] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D291 | value='1157.58718656997' | fill=00000000 | rows=[290] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E291 | value='1260.21696681051' | fill=00000000 | rows=[290] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F291 | value='1363.47878034769' | fill=00000000 | rows=[290] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G291 | value='54.0932923658631' | fill=00000000 | rows=[290] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H291 | value='2.33614865659642' | fill=00000000 | rows=[290] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I291 | value='2.8135185457923' | fill=00000000 | rows=[290] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J291 | value='3.35583264547979' | fill=00000000 | rows=[290] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K291 | value='0.23712500697045' | fill=00000000 | rows=[290] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L291 | value='0.635306155463011' | fill=00000000 | rows=[290] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M291 | value='0.758116826354723' | fill=00000000 | rows=[290] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N291 | value='0.87006879810902' | fill=00000000 | rows=[290] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O291 | value='0.0601610550251337' | fill=00000000 | rows=[290] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C292 | value='13' | fill=FF00B050 | rows=[291] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D292 | value='1157.88256695042' | fill=00000000 | rows=[291] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E292 | value='1266.46656674336' | fill=00000000 | rows=[291] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F292 | value='1378.60810899964' | fill=00000000 | rows=[291] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G292 | value='54.13231045237' | fill=00000000 | rows=[291] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H292 | value='2.3377092837289' | fill=00000000 | rows=[291] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I292 | value='2.86391714483667' | fill=00000000 | rows=[291] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J292 | value='3.46657022255666' | fill=00000000 | rows=[291] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K292 | value='0.241753679459667' | fill=00000000 | rows=[291] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L292 | value='0.635967256210153' | fill=00000000 | rows=[291] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M292 | value='0.761708360857215' | fill=00000000 | rows=[291] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N292 | value='0.885182245382091' | fill=00000000 | rows=[291] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O292 | value='0.061026428546546' | fill=00000000 | rows=[291] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C293 | value='14' | fill=FF00B050 | rows=[292] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D293 | value='1156.5958427214' | fill=00000000 | rows=[292] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E293 | value='1277.79868666649' | fill=00000000 | rows=[292] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F293 | value='1403.2627060766' | fill=00000000 | rows=[292] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G293 | value='60.3378868477356' | fill=00000000 | rows=[292] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H293 | value='2.33540866605313' | fill=00000000 | rows=[292] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I293 | value='2.94000377779913' | fill=00000000 | rows=[292] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J293 | value='3.56776879130337' | fill=00000000 | rows=[292] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K293 | value='0.288081291424289' | fill=00000000 | rows=[292] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L293 | value='0.631943225124384' | fill=00000000 | rows=[292] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M293 | value='0.773362112059687' | fill=00000000 | rows=[292] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N293 | value='0.919625948948' | fill=00000000 | rows=[292] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O293 | value='0.0693144660827396' | fill=00000000 | rows=[292] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C294 | value='15' | fill=FF00B050 | rows=[293] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D294 | value='1134.17902838435' | fill=00000000 | rows=[293] | cols=[3] | col_header=False | row_header=False | metadata=False
